ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Indoor/Outdoor,Product Type,Blade Span (Diameter) (in.),Ceiling Fan Efficiency (CFM/W),Fan Power Consumption-Low Speed (W),Fan Power Consumption-High Speed (W),Fan Power Consumption-Standby (W),Ceiling Fan Features,Ceiling Fan Components Warranty (Years),Shipped with ENERGY STAR Lamp(s),ENERGY STAR Lamp Partner,Total Light Output (lumens),Total Lighting Input Power (Watts),Power Factor of Light Kit,Light Color Appearance (CCT),Light Color Quality (CRI),Light Source Rated Life (Hours),Light Kit Dimmability,Connected Functionality,Connects Using,Date Available on Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2025 Criteria
4016335,Visual Comfort & Co.,Monte Carlo,Maverick Smart 70,3MAVSM70******,",,(each * to represent a letter, a number or blank)",014817658286;014817658293;014817658309,Indoor Ceiling Fan,Standard Fan Only,70,209.0,4.7,36.4,1.3,,3.0,0,,,,,,,,1,0,,2025-03-15,2025-04-28,"United States, Canada",ES_1113136_3MAVSM70******_042820250714157_8073780,0
4015651,Visual Comfort & Co.,Monte Carlo,Maverick Smart 70 LED,3MAVSM70******D,",,(each * to represent a letter, a number or blank)",014817658408;014817658415;014817658422,Indoor Ceiling Fan,Standard Fan with Light Kit,70,205.0,5.1,36.4,1.3,,3.0,0,,,,,,,,1,0,,2025-03-15,2025-04-15,"United States, Canada",ES_1113136_3MAVSM70******D_041520250710251_9586685,0
4015792,Visual Comfort & Co.,Monte Carlo,Minimalist 56 LED,3MNLR56***,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan with Light Kit,56,231.0,2.8,28.3,1.2,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-16,"United States, Canada",ES_1113136_3MNLR56***_041620250722173_9312596,0
4015791,Visual Comfort & Co.,Monte Carlo,Minimalist 56 LED,3MNLR56***D-V1,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan with Light Kit,56,231.0,2.8,28.3,1.2,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-16,"United States, Canada",ES_1113136_3MNLR56***D-V1_041620250723818_4306660,0
4015804,Visual Comfort & Co.,Monte Carlo,Minimalist 72 LED,3MNLR72***,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan with Light Kit,72,278.0,3.4,32.2,1.2,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-16,"United States, Canada",ES_1113136_3MNLR72***_031820250243400_5272113,0
4015803,Visual Comfort & Co.,Monte Carlo,Minimalist 72 LED,3MNLR72***D-V1,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan with Light Kit,72,278.0,3.4,32.2,1.2,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-16,"United States, Canada",ES_1113136_3MNLR72***D-V1_041620250804988_3300284,0
2404583,Visual Comfort & Co.,Monte Carlo,Rozzen 44 Hugger,3RZHR44***,",,*** is optional to represent any letter or digits for different color and marketing purpose",014817628715;014817628722;014817628739;014817628746;14817628715;14817628722;14817628739;14817628746,Indoor Ceiling Fan,Standard Fan with Light Kit,44,172.0,2.5,23.8,1.1,,3.0,0,"FUJIAN LIGHTNING OPTOELECTRONIC Co., LTD",1440.0,20.0,0.97,,92.0,54000.0,1,0,,2023-03-15,2022-11-14,"United States, Canada",ES_1113136_3RZHR44***_11112022173183_3699077,0
2404582,Visual Comfort & Co.,Monte Carlo,Rozzen 44 Hugger,3RZHR44XXX,,14817628715;14817628722;14817628739;14817628746,Indoor Ceiling Fan,Standard Fan with Light Kit,44,172.0,2.5,23.8,1.1,,3.0,0,"FUJIAN LIGHTNING OPTOELECTRONIC Co., LTD",1440.0,20.0,0.97,,92.0,54000.0,1,0,,2023-03-15,2022-11-14,"United States, Canada",ES_1113136_3RZHR44XXX_111620220341855_1305168,0
2404622,Visual Comfort & Co.,Monte Carlo,Rozzen 52 Hugger,3RZHR52***,",,*** is optional to represent any letter or digits for different color and marketing purpose",014817628753;014817628760;014817628777;014817628784;14817628753;14817628760;14817628777;14817628784,Indoor Ceiling Fan,Standard Fan with Light Kit,52,211.0,2.5,22.9,1.3,,3.0,0,"FUJIAN LIGHTNING OPTOELECTRONIC Co., LTD",1440.0,20.0,0.97,,92.0,54000.0,1,0,,2023-03-15,2022-11-14,"United States, Canada",ES_1113136_3RZHR52***_111120221709112_8336136,0
2404621,Visual Comfort & Co.,Monte Carlo,Rozzen 52 Hugger,3RZHR52XXX,,14817628753;14817628760;14817628777;14817628784,Indoor Ceiling Fan,Standard Fan with Light Kit,52,211.0,2.5,22.9,1.3,,3.0,0,"FUJIAN LIGHTNING OPTOELECTRONIC Co., LTD",1440.0,20.0,0.97,,92.0,54000.0,1,0,,2023-03-15,2022-11-14,"United States, Canada",ES_1113136_3RZHR52XXX_11172022030746_9874810,0
2398745,Visual Comfort & Co.,Monte Carlo,"Ruhlmann Smart 52"" LED",3RULSM52***D,",,*** stands for different colors, where each * can be a letter or a number, or blank",014817624137;014817624144;014817624151;014817624168;14817624137;14817624144;14817624151;14817624168,Indoor Ceiling Fan,Standard Fan with Light Kit,52,202.0,3.5,21.9,1.6,,3.0,0,"Shenzhen Tongyifang Optoelectronic Technology Co., LTD, FUJIAN LIGHTNING OPTOELECTRONIC Co., LTD",1429.0,21.0,0.84,,93.0,54000.0,1,0,,2022-09-30,2022-07-14,"United States, Canada",ES_1113136_3RULSM52***D_062820220821809_5412386,0
2398746,Visual Comfort & Co.,Monte Carlo,"Ruhlmann Smart 52"" LED",3RULSM52XXXD,,14817624137;14817624144;14817624151;14817624168,Indoor Ceiling Fan,Standard Fan with Light Kit,52,202.0,3.5,21.9,1.6,,3.0,0,"Shenzhen Tongyifang Optoelectronic Technology Co., LTD, FUJIAN LIGHTNING OPTOELECTRONIC Co., LTD",1429.0,21.0,0.84,,93.0,54000.0,1,0,,2022-09-30,2022-07-14,"United States, Canada",ES_1113136_3RULSM52XXXD_071920221527751_5476794,0
4016202,Visual Comfort & Co.,Monte Carlo,Stockton 60 LED,3STR60***,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan with Light Kit,60,271.0,3.1,32.2,0.9,,3.0,0,,,,,,,,1,0,,2025-01-01,2025-04-22,"United States, Canada",ES_1113136_3STR60***_042220250222250_4507726,0
2332402,Visual Comfort & Co.,Monte Carlo,Vision 72,5VMR72***D,",,*=A-Z, 0-9 or blank",14817590326;14817590333;14817590340,Indoor Ceiling Fan,Standard Fan with Light Kit,72,353.0,3.8,33.1,0.8,,3.0,0,"FUJIAN LIGHTNING OPTOELECTRONIC CO.,LTD",1600.0,20.0,0.96,,92.0,25000.0,1,0,,2019-03-04,2019-01-06,"United States, Canada",ES_1113136_5VMR72***D_01302019024500_6300866,1
4015795,Visual Comfort & Co.,Visual Comfort & Co,Adler 52,3ADR52******,",,(each * to represent a letter, a number or blank)",014817628524;014817628531;014817628548;014817628555;014817628562,Indoor Ceiling Fan,Standard Fan Only,52,156.0,2.2,28.6,1.1,,3.0,0,,,,,,,,1,0,,2023-06-01,2025-04-16,"United States, Canada",ES_1113136_3ADR52******_041620250737808_7550517,0
4016000,Visual Comfort & Co.,Visual Comfort & Co,Adler 60,3ADR60******,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan Only,60,200.0,3.1,29.5,1.1,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-22,"United States, Canada",ES_1113136_3ADR60******_031820250828277_9261877,0
4015896,Visual Comfort & Co.,Visual Comfort & Co,ALMA SMART 52,3ALMSM52***,",,(each * to represent a letter, a number or blank)",014817627985;014817627992;014817628005;014817628012;014817672978,Indoor Ceiling Fan,Standard Fan Only,52,232.0,3.0,24.4,1.6,,3.0,0,,,,,,,,1,0,,2025-01-01,2025-04-18,"United States, Canada",ES_1113136_3ALMSM52***_041820250759716_8305793,0
4015800,Visual Comfort & Co.,Visual Comfort & Co,Aspen 56,5ASPR56***,",,(each * to represent a letter, a number or blank)",014817606515;014817606522;014817606539;014817611786;014817611793;014817611809,Indoor Ceiling Fan,Standard Fan Only,56,215.0,5.2,41.4,1.7,,3.0,0,,,,,,,,1,0,,2025-01-01,2025-04-16,"United States, Canada",ES_1113136_4LNCR56***_032020250155364_4650998,0
4015652,Visual Comfort & Co.,Visual Comfort & Co,Aspen 70,5ASPR70***,",,(each * to represent a letter, a number or blank)",014817611816;014817611823;014817611830;014817611847;014817611854,Indoor Ceiling Fan,Standard Fan Only,70,211.0,3.3,37.4,0.9,,3.0,0,,,,,,,,1,0,,2025-01-01,2025-04-15,"United States, Canada",ES_1113136_5ASPR70***_032020250342894_9598692,0
4016403,Visual Comfort & Co.,Visual Comfort & Co,ASPEN 84,5ASPR84,,,Indoor Ceiling Fan,Standard Fan Only,84,358.0,8.5,25.3,1.6,,3.0,0,,,,,,,,1,0,,2025-01-01,2025-04-09,"United States, Canada",ES_1113136_5ASPR84_040920250901840_8769786,0
4016402,Visual Comfort & Co.,Visual Comfort & Co,ASPEN 84,5ASPR84*,",,""*"" is optional and stands for different colors, where each * can be a letter or a number, or blank",,Indoor Ceiling Fan,Standard Fan Only,84,358.0,8.5,25.3,1.6,,3.0,0,,,,,,,,1,0,,2025-01-01,2025-04-09,"United States, Canada",ES_1113136_5ASPR84*_032020250157991_5421546,0
4015595,Visual Comfort & Co.,Visual Comfort & Co,ASPEN 84,5ASPR84*D,",,""*"" is optional and stands for different colors, where each * can be a letter or a number, or blank",,Indoor Ceiling Fan,Standard Fan with Light Kit,84,358.0,8.5,25.3,1.6,,3.0,0,,,,,,,,1,0,,2025-01-01,2025-04-08,"United States, Canada",ES_1113136_5ASPR84*D_040820250707324_8954163,0
4015594,Visual Comfort & Co.,Visual Comfort & Co,ASPEN 84,5ASPR84D,,,Indoor Ceiling Fan,Standard Fan with Light Kit,84,358.0,8.5,25.3,1.6,,3.0,0,,,,,,,,1,0,,2025-01-01,2025-04-08,"United States, Canada",ES_1113136_5ASPR84D_032020250250110_9810734,0
4497677,Visual Comfort & Co.,Visual Comfort & Co,ASPEN COASTAL 56,5ASPCR56*,",,""*"" is optional and stands for different colors, where each * can be a letter or a number, or blank",014817658446;014817658453,Indoor Ceiling Fan,Standard Fan Only,56,215.0,2.5,29.0,0.7,,3.0,0,,,,,,,,1,0,,2025-03-01,2025-09-03,"United States, Canada",ES_1113136_5ASPCR56*_082720250022252_9928758,0
4498410,Visual Comfort & Co.,Visual Comfort & Co,ASPEN COASTAL 70,5ASPCR70*,",,""*"" is optional and stands for different colors, where each * can be a letter or a number, or blank",014817658460;014817658477,Indoor Ceiling Fan,Standard Fan Only,70,266.0,2.7,30.8,0.7,,3.0,0,,,,,,,,1,0,,2025-03-01,2025-09-05,"United States, Canada",ES_1113136_5ASPCR70*_082720250013733_5983919,0
3706615,Visual Comfort & Co.,Visual Comfort & Co,Avila 60 LED,3AVLR60***D,",,each ""*"" denotes a letter, a number, or a blank",14817642537;14817642544,"Outdoor Ceiling Fan,Indoor Ceiling Fan",Standard Fan with Light Kit,60,231.0,2.9,29.5,0.7,,3.0,0,,,,,,,,1,0,,2024-03-01,2024-10-17,"United States, Canada",ES_1113136_3AVLR60***D_10162024102296_9228436,0
3706613,Visual Comfort & Co.,Visual Comfort & Co,Avila 60 LED,3AVLR60XXXD,,014817642537;014817642544,"Outdoor Ceiling Fan,Indoor Ceiling Fan",Standard Fan with Light Kit,60,231.0,2.9,29.5,0.7,,3.0,0,,,,,,,,1,0,,2024-03-01,2024-10-17,"United States, Canada",ES_1113136_3AVLR60XXXD_101620241023645_5362244,0
3706614,Visual Comfort & Co.,Visual Comfort & Co,Avila Coastal 60 LED,3AVLCR60***D,",,each ""*"" denotes a letter, a number, or a blank",014817642551;014817642568,"Outdoor Ceiling Fan,Indoor Ceiling Fan",Standard Fan with Light Kit,60,231.0,2.9,29.5,0.7,,3.0,0,,,,,,,,1,0,,2024-03-01,2024-10-17,"United States, Canada",ES_1113136_3AVLCR60***D_101620241024658_1301999,0
3706616,Visual Comfort & Co.,Visual Comfort & Co,Avila Coastal 60 LED,3AVLCR60XXXD,,014817642551;014817642568,"Outdoor Ceiling Fan,Indoor Ceiling Fan",Standard Fan with Light Kit,60,231.0,2.9,29.5,0.7,,3.0,0,,,,,,,,1,0,,2024-03-01,2024-10-17,"United States, Canada",ES_1113136_3AVLCR60XXXD_101120240541140_8390975,0
4015782,Visual Comfort & Co.,Visual Comfort & Co,Cirque 56 LED,3CQR56***,",,(each * to represent a letter, a number or blank)",014817606683;014817606690,Indoor Ceiling Fan,Standard Fan with Light Kit,56,275.0,2.7,28.1,0.8,,3.0,0,,,,,,,,1,0,,2025-01-01,2025-04-16,"United States, Canada",ES_1113136_3CQR56***_041620250607924_6456981,0
2403145,Visual Comfort & Co.,Monte Carlo,Collins Smart 52,3CLNSM52XXX,,14817628470;14817628487;14817628494;14817642452;14817642469,Indoor Ceiling Fan,Standard Fan Only,52,215.0,4.6,24.2,1.7,,3.0,0,,,,,,,,1,0,,2023-03-10,2022-10-17,"United States, Canada",ES_1113136_3CLNSM52***_101720220153986_1772594,0
2403178,Visual Comfort & Co.,Monte Carlo,Collins Smart 52,3CLNSM52XXX,,14817628470;14817628487;14817628494;14817642452;14817642469,Indoor Ceiling Fan,Standard Fan Only,52,215.0,4.6,24.2,1.7,,3.0,0,,,,,,,,1,0,,2023-03-10,2022-10-17,"United States, Canada",ES_1113136_3CLNSM52XXX_10182022004911_1564429,0
2401847,Visual Comfort & Co.,Monte Carlo,Collins Smart 52 Hugger,3CNHSM52***,",,*** is optional to represent any letter or digits for different color and marketing purpose",014817627848;014817627855;014817627862;014817627879;014817627886;14817627848;14817627855;14817627862;14817627879;14817627886,Indoor Ceiling Fan,Standard Fan Only,52,239.0,3.0,18.5,1.5,,3.0,0,,,,,,,,1,0,,2023-01-15,2022-09-16,"United States, Canada",ES_1113136_3CNHSM52***_092220220732399_4454343,0
2401846,Visual Comfort & Co.,Monte Carlo,Collins Smart 52 Hugger,3CNHSM52XXX,,14817627848;14817627855;14817627862;14817627879;14817627886,Indoor Ceiling Fan,Standard Fan Only,52,239.0,3.0,18.5,1.5,,3.0,0,,,,,,,,1,0,,2023-01-15,2022-09-16,"United States, Canada",ES_1113136_3CNHSM52XXX_091520220941864_7932525,0
2403130,Visual Comfort & Co.,Monte Carlo,Collins Smart 52 Hugger LED,3CNHSM52***D,",,*** is optional to represent any letter or digits for different color and marketing purpose",014817627794;014817627800;014817627817;014817627824;014817627831;14817627794;14817627800;14817627817;14817627824;14817627831,Indoor Ceiling Fan,Standard Fan with Light Kit,52,188.0,3.6,30.4,1.6,,3.0,0,"FUJIAN LIGHTNING OPTOELECTRONIC Co., LTD",1682.0,20.0,0.88,,92.0,72000.0,1,0,,2023-01-10,2022-10-11,"United States, Canada",ES_1113136_3CNHSM52***D_101720220234310_4178244,0
2402962,Visual Comfort & Co.,Monte Carlo,Collins Smart 52 Hugger LED,3CNHSM52XXXD,,14817627794;14817627800;14817627817;14817627824;14817627831,Indoor Ceiling Fan,Standard Fan with Light Kit,52,188.0,3.6,30.4,1.6,,3.0,0,"FUJIAN LIGHTNING OPTOELECTRONIC Co., LTD",1682.0,20.0,0.88,,92.0,72000.0,1,0,,2023-01-10,2022-10-11,"United States, Canada",ES_1113136_3CNHSM52***D_100420220718911_6354865,0
2377982,Visual Comfort & Co.,Monte Carlo,Edge Coastal 60,3EGR60***-RH,",,(Additional Identifying Model Information - ""*"" can be any letter or blank)",014817612097;14817612097;14817612103,Outdoor Ceiling Fan,Standard Fan Only,60,161.0,4.1,41.2,1.0,,3.0,0,,,,,,,,1,0,,2021-09-20,2021-05-13,"United States, Canada",ES_1113136_3EGR60***-RH_051320210307862_9000966,0
2396908,Visual Comfort & Co.,Monte Carlo,Jovie 58,3JVR58***,",,*** stands for different colors, where each * can be a letter or a number, or blank",014817624335;014817624342;014817624359;014817624403;14817624335;14817624342;14817624359;14817624403,Outdoor Ceiling Fan,Standard Fan Only,58,288.0,3.4,17.6,1.1,,3.0,0,,,,,,,,1,0,,2022-10-20,2022-05-23,"United States, Canada",ES_1113136_3JVR58***_052720220102389_7218792,0
2396899,Visual Comfort & Co.,Monte Carlo,Jovie 58,3JVR58XXX,,14817624335;14817624342;14817624359;14817624403,Outdoor Ceiling Fan,Standard Fan Only,58,288.0,3.4,17.6,1.1,,3.0,0,,,,,,,,1,0,,2022-10-20,2022-05-23,"United States, Canada",ES_1113136_3JVR58XXX_052020221223261_4146811,0
2398754,Visual Comfort & Co.,Monte Carlo,Jovie 58 LED,3JVR58***D,",,*** stands for different colors, where each * can be a letter or a number, or blank",014817623918;014817623925;014817623932;014817623949;14817623918;14817623925;14817623932;14817623949,Outdoor Ceiling Fan,Standard Fan with Light Kit,58,282.0,3.9,19.6,1.1,,3.0,0,"Shenzhen Tongyifang Optoelectronic Technology Co., LTD",1516.0,20.0,0.91,,94.0,54000.0,1,0,,2022-10-31,2022-07-12,"United States, Canada",ES_1113136_3JVR58***D_070620220756275_2401848,0
2398753,Visual Comfort & Co.,Monte Carlo,Jovie 58 LED,3JVR58XXXD,,14817623918;14817623925;14817623932;14817623949,Outdoor Ceiling Fan,Standard Fan with Light Kit,58,282.0,3.9,19.6,1.1,,3.0,0,"Shenzhen Tongyifang Optoelectronic Technology Co., LTD",1516.0,20.0,0.91,,94.0,54000.0,1,0,,2022-10-31,2022-07-12,"United States, Canada",ES_1113136_3JVR58XXXD_07202022011360_4455257,0
4015865,Visual Comfort & Co.,Monte Carlo,Kingston 72 LED,8KGR72,,,Indoor Ceiling Fan,Standard Fan with Light Kit,72,385.0,4.1,27.8,1.2,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-17,"United States, Canada",ES_1113136_8KGR72_041720250806406_7030939,1
4015864,Visual Comfort & Co.,Monte Carlo,Kingston 72 LED,8KGR72******D,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan with Light Kit,72,385.0,4.1,27.8,1.2,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-17,"United States, Canada",ES_1113136_8KGR72******D_041720250805442_6517252,1
2376024,Visual Comfort & Co.,Monte Carlo,LAUNCETON,4LNCR56,,14817612004;14817612011;14817628029,Indoor Ceiling Fan,Standard Fan Only,56,248.0,3.6,28.5,1.8,,3.0,0,,,,,,,,1,0,,2021-06-28,2021-04-07,"United States, Canada",ES_1113136_4LNCR56_033120210632791_1710304,0
2376025,Visual Comfort & Co.,Monte Carlo,LAUNCETON,4LNCR56*,",,""*"" can be any length of characters or blank",14817612004;14817612011;14817628029,Indoor Ceiling Fan,Standard Fan Only,56,248.0,3.6,28.5,1.8,,3.0,0,,,,,,,,1,0,,2021-06-28,2021-04-07,"United States, Canada",ES_1113136_4LNCR56*_041220212119756_3134014,0
2376027,Visual Comfort & Co.,Monte Carlo,LAUNCETON,"56"" LAUNCETON",,14817612004;14817612011;14817628029,Indoor Ceiling Fan,Standard Fan Only,56,248.0,3.6,28.5,1.8,,3.0,0,,,,,,,,1,0,,2021-06-28,2021-04-07,"United States, Canada","ES_1113136_56"" LAUNCETON_041220212119717_6357888",0
4005878,Visual Comfort & Co.,Monte Carlo,LAUNCETON 44,4LNCR44*,",,""*"" is optional and stands for different colors, where each * can be a letter or a number, or blank",,Indoor Ceiling Fan,Standard Fan Only,44,199.0,1.9,29.8,0.7,,3.0,0,,,,,,,,1,0,,2025-04-01,2025-03-27,"United States, Canada",ES_1113136_4LNCR44*_032720250756213_6508236,0
4016311,Visual Comfort & Co.,Monte Carlo,LAUNCETON 56,4LNCR56***,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan Only,56,248.0,3.6,28.5,1.8,,3.0,0,,,,,,,,1,0,,2025-01-01,2025-04-17,"United States, Canada",ES_1113136_4LNCR56***_042520250731251_4689954,0
4005882,Visual Comfort & Co.,Monte Carlo,LAUNCETON 72,4LNCR72*,",,""*"" is optional and stands for different colors, where each * can be a letter or a number, or blank",,Indoor Ceiling Fan,Standard Fan Only,72,287.0,6.3,30.7,0.7,,3.0,0,,,,,,,,1,0,,2025-04-01,2025-03-27,"United States, Canada",ES_1113136_4LNCR72*_032720250925937_3563325,0
2313943,The Home Depot,Home Decorators Collection,68 Altura,68-ATRDC,"68 Altura,1001784405,; 68 Altura,1001784407,; 68 Altura,1001784408,; 68 Altura,1001784409,; 68 Altura,1001784410,; 68 Altura,68681,; 68 Altura,68682,; 68 Altura,68683,; 68 Altura,68684,; 68 Altura,68685,",,Indoor Ceiling Fan,Standard Fan Only,68,345.0,2.6,31.2,0.7,,3.0,0,,,,,,,,1,0,,2018-03-20,2018-03-26,United States,ES_31912_68-ATRDC_05052016083035_7035919,1
2364959,The Home Depot,Home Decorators Collection,"68"" Altura DC",68-ATRDC,,,Indoor Ceiling Fan,Standard Fan Only,68,407.0,2.4,37.1,0.4,,3.0,0,,,,,,,,1,0,,2021-03-01,2020-10-23,"United States, Canada",ES_31912_68-ATRDC_08252020072414_0254482,1
2368780,The Home Depot,Home Decorators Collection,"68"" Altura DC",99981,,82392999810,Indoor Ceiling Fan,Standard Fan Only,68,407.0,2.4,37.1,0.4,,3.0,0,,,,,,,,1,0,,2021-03-01,2020-10-23,"United States, Canada",ES_31912_99981_10282020080434_2274500,1
2368917,The Home Depot,Home Decorators Collection,"68"" Altura DC",99982,,82392999827,Indoor Ceiling Fan,Standard Fan Only,68,407.0,2.4,37.1,0.4,,3.0,0,,,,,,,,1,0,,2021-03-01,2020-10-23,"United States, Canada",ES_31912_99982_10282020082058_3258591,1
2368781,The Home Depot,Home Decorators Collection,"68"" Altura DC",99983,,82392999834,Indoor Ceiling Fan,Standard Fan Only,68,407.0,2.4,37.1,0.4,,3.0,0,,,,,,,,1,0,,2021-03-01,2020-10-23,"United States, Canada",ES_31912_99983_10282020083311_3991163,1
2368884,The Home Depot,Home Decorators Collection,"68"" Windward",37868,,82392378684,Indoor Ceiling Fan,Standard Fan with Light Kit,68,369.0,3.4,36.4,0.4,,3.0,0,"FUJIAN LIGHTNING OPTOELECTRONIC CO., LTD",1700.0,20.0,0.88,,82.0,54000.0,1,0,,2020-05-01,2020-10-29,"United States, Canada",ES_31912_37868_10292020031908_1548546,1
2368916,The Home Depot,Home Decorators Collection,"68"" Windward",68000,,82392680008,Indoor Ceiling Fan,Standard Fan with Light Kit,68,369.0,3.4,36.4,0.4,,3.0,0,"FUJIAN LIGHTNING OPTOELECTRONIC CO., LTD",1700.0,20.0,0.88,,82.0,54000.0,1,0,,2020-05-01,2020-10-29,"United States, Canada",ES_31912_68000_10292020031644_1404045,1
2368882,The Home Depot,Home Decorators Collection,"68"" Windward",68002,,82392680022,Indoor Ceiling Fan,Standard Fan with Light Kit,68,369.0,3.4,36.4,0.4,,3.0,0,"FUJIAN LIGHTNING OPTOELECTRONIC CO., LTD",1700.0,20.0,0.88,,82.0,54000.0,1,0,,2020-05-01,2020-10-29,"United States, Canada",ES_31912_68002_10292020031714_1434759,1
2368883,The Home Depot,Home Decorators Collection,"68"" Windward",68004,,82392680046,Indoor Ceiling Fan,Standard Fan with Light Kit,68,369.0,3.4,36.4,0.4,,3.0,0,"FUJIAN LIGHTNING OPTOELECTRONIC CO., LTD",1700.0,20.0,0.88,,82.0,54000.0,1,0,,2020-05-01,2020-10-29,"United States, Canada",ES_31912_68004_10292020031746_1466540,1
2368915,The Home Depot,Home Decorators Collection,"68"" Windward",68009,,82392680091,Indoor Ceiling Fan,Standard Fan with Light Kit,68,369.0,3.4,36.4,0.4,,3.0,0,"FUJIAN LIGHTNING OPTOELECTRONIC CO., LTD",1700.0,20.0,0.88,,82.0,54000.0,1,0,,2020-05-01,2020-10-29,"United States, Canada",ES_31912_68009_10292020031835_1515607,1
2349852,The Home Depot,Home Decorators Collection,"68"" Windward",68-WWD,,,Indoor Ceiling Fan,Standard Fan with Light Kit,68,369.0,3.4,36.4,0.4,,3.0,0,"FUJIAN LIGHTNING OPTOELECTRONIC CO., LTD",1700.0,20.0,0.88,,82.0,54000.0,1,0,,2020-05-01,2020-10-29,"United States, Canada",ES_31912_68-WWD_11182019014552_1552277,1
2368885,The Home Depot,Home Decorators Collection,"68"" Windward",72068,,82392720681,Indoor Ceiling Fan,Standard Fan with Light Kit,68,369.0,3.4,36.4,0.4,,3.0,0,"FUJIAN LIGHTNING OPTOELECTRONIC CO., LTD",1700.0,20.0,0.88,,82.0,54000.0,1,0,,2020-05-01,2020-10-29,"United States, Canada",ES_31912_72068_10292020031924_1564378,1
3629212,Visual Comfort & Co.,Generation Lighting,Cruise 60,5CUR60***,",,(*** stand for different colors, where each* can be a letter or a number, or blank)",014817651263;014817651270;014817651287,Outdoor Ceiling Fan,Standard Fan Only,60,179.3,3.9,37.5,0.7,,3.0,0,,,,,,,,1,0,,2025-01-20,2024-09-11,"United States, Canada",ES_1113136_5CUR60***_091120240625155_1478034,0
3627193,Visual Comfort & Co.,Generation Lighting,Cruise 60,5CUR60XXX,,,Outdoor Ceiling Fan,Standard Fan Only,60,179.3,3.9,37.5,0.7,,3.0,0,,,,,,,,1,0,,2025-01-20,2024-09-11,"United States, Canada",ES_1113136_5CUR60XXX_091120240333110_5324119,0
3711966,Visual Comfort & Co.,Generation Lighting,FLERA SMART 52 LED,6FLSM52***D,",,*** is optional to represent any letter or number for different colors and marketing purposes.",014817659207;014817659214;014817659221,Indoor Ceiling Fan,Standard Fan with Light Kit,52,173.0,3.3,32.8,1.2,,3.0,0,,,,,,,,1,0,,2025-03-01,2024-10-23,"United States, Canada",ES_1113136_6FLSM52***D_102220240754472_6597648,0
