"ENERGY STAR Unique ID","ENERGY STAR Partner","Brand Name","Model Name","Model Number","Additional Model Information","UPC","Indoor/Outdoor","Product Type","Blade Span (Diameter) (in.)","Ceiling Fan Efficiency (CFM/W)","Fan Power Consumption-Low Speed (W)","Fan Power Consumption-High Speed (W)","Fan Power Consumption-Standby (W)","Ceiling Fan Features","Ceiling Fan Components Warranty (Years)","Shipped with ENERGY STAR Lamp(s)","ENERGY STAR Lamp ESUID","Alternate ENERGY STAR Lamps ESUIDs","ENERGY STAR Lamp Partner","Lamp Model Number","Light Source Technology","Total Light Output (lumens)","Total Lighting Input Power (Watts)","Lighting Efficiency – Measured outside the Fixture (lm/W)","Lighting Efficiency – Measured at the Source (lm/W)","Power Factor of Light Kit","Light Color Appearance (CCT)","Light Color Quality (CRI)","Light Source Rated Life (Hours)","Light Sources Per Light Kit","Light Source Connection/Base Type","Light Kit Dimmability","Special Lighting Features (Dimming, Motion Sensing, etc.)","Ceiling Fan Light Kit Warranty (yrs)","Connected Functionality","Connects Using","Notes","Date Available on Market","Date Certified","Markets","CB Model Identifier","Meets ENERGY STAR Most Efficient 2025 Criteria"
"2352590","WAC Lighting","WAC Lighting","52 Disc","52WAL-L","52 Disc,52WAL-L-1,; 52 Disc,F-002L,; 52 Disc,F-033L,","","Indoor Ceiling Fan","Standard Fan with Light Kit","52","237","3.1","25.5","0.6","None","5","No",,"","Seoul Semiconductor Co., Ltd","","","2,350","25",,,"0.91","3000K","93","54,000","","","No","","","No","","","03/01/2020","01/02/2020","United States, Canada","ES_22491_52WAL-L_01072020015341_2021847","No"
"2391860","WAC Lighting","WAC Lighting","ATLANTIS","F-072L","","790576889054;790576889061;790576889078","Indoor Ceiling Fan","Hugger Fan with Light Kit","52","93.6","13.4","64","0","None","3","No",,"","WAC Lighting Co","","","1,800","19.5",,,"0.97","3000K","93","50,000","","","No","","","No","","","02/15/2022","01/28/2022","United States, Canada","ES_22491_F-072L_01182022205218_7051673","No"
"2391859","WAC Lighting","WAC Lighting","ATLANTIS","F-072L-***",",,(*** stands for different colors, where each * can be a letteror a number, or blank)","790576889054;790576889061;790576889078","Indoor Ceiling Fan","Hugger Fan with Light Kit","52","93.6","13.4","64","0","None","3","No",,"","WAC Lighting Co","","","1,800","19.5",,,"0.97","3000K","93","50,000","","","No","","","No","","","02/15/2022","01/28/2022","United States, Canada","ES_22491_F-072L-***_012820220227794_7856923","No"
"2391858","WAC Lighting","WAC Lighting","ATLANTIS FLUSH","F-073L","","790576889269;790576889276;790576889283","Indoor Ceiling Fan","Hugger Fan with Light Kit","52","80.7","14.2","63.6","0","None","3","No",,"","WAC Lighting Co","","","1,800","19.5",,,"0.97","3000K","93","50,000","","","No","","","No","","","02/15/2022","01/28/2022","United States, Canada","ES_22491_F-073L_011020220214445_2602678","No"
"2392699","WAC Lighting","WAC Lighting","ATLANTIS FLUSH","F-073L-***",",,(*** stands for different colors, where each * can be a letter or a number, or blank)","790576889269;790576889276;790576889283","Indoor Ceiling Fan","Hugger Fan with Light Kit","52","80.7","14.2","63.6","0","None","3","No",,"","WAC Lighting Co","","","1,800","19.5",,,"0.97","3000K","93","50,000","","","No","","","No","","","02/15/2022","01/28/2022","United States, Canada","ES_22491_F-073L-***_020620222131484_5560251","No"
"2371776","WAC Lighting","WAC Lighting","Blitzen","F-060","","","Indoor Ceiling Fan","Standard Fan Only","54","168.9","5.1","22","1.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","02/01/2021","12/29/2020","United States, Canada","ES_22491_F-060_122220202031148_4875086","No"
"2371975","WAC Lighting","WAC Lighting","Blitzen","F-060L","","","Indoor Ceiling Fan","Standard Fan with Light Kit","54","168.9","5.1","22","1.4","None","3","No",,"","WAC Lighting Co","","","1,200","15",,,"0.86","3500K","94","50,000","","","Yes","","","No","","","03/01/2021","01/13/2021","United States, Canada","ES_22491_F-060L_01132021033702_5138441","No"
"2371976","WAC Lighting","WAC Lighting","Blitzen","F-060L","","","Indoor Ceiling Fan","Standard Fan with Light Kit","54","168.9","5.1","22","1.4","None","3","No",,"","WAC Lighting Co","","","1,200","15",,,"0.86","4000/4100K","94","50,000","","","Yes","","","No","","","03/01/2021","01/13/2021","United States, Canada","ES_22491_F-060L_011320210338180_4167636","No"
"2371977","WAC Lighting","WAC Lighting","Blitzen","F-060L","","","Indoor Ceiling Fan","Standard Fan with Light Kit","54","168.9","5.1","22","1.4","None","3","No",,"","WAC Lighting Co","","","1,200","15",,,"0.86","3000K","94","50,000","","","Yes","","","No","","","03/01/2021","01/13/2021","United States, Canada","ES_22491_F-060L_123120200026765_9345646","No"
"2334625","WAC Lighting","WAC Lighting","Ceiling Fan","FH-W1811-54","","","Outdoor Ceiling Fan","Standard Fan Only","54","320","3.7","22.8","0","None","5","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","12/31/2018","03/11/2019","United States, Canada","ES_22491_FH-W1811-54_03122019095819_4699044","Yes"
"2334626","WAC Lighting","WAC Lighting","Ceiling Fan","FR-W1811-54","","","Outdoor Ceiling Fan","Standard Fan Only","54","368","4","20.6","0","None","5","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","12/31/2018","03/11/2019","United States, Canada","ES_22491_FR-W1811-54_03122019095601_4561403","Yes"
"2335027","WAC Lighting","WAC Lighting","Ceiling Fan","FR-W1813-60L","","","Outdoor Ceiling Fan","Standard Fan with Light Kit","60","375","3.5","22.2","0","None","5","No",,"","Seoul Semiconductor Co., Ltd","","","1,500","20",,,"0.9","3000K","93","54,000","","","Yes","","","No","","","01/01/2019","03/21/2019","United States, Canada","ES_22491_FR-W1813-60L_03222019044008_9608760","Yes"
"2335000","WAC Lighting","WAC Lighting","Ceiling Fan","FR-W1814-60L","","","Outdoor Ceiling Fan","Standard Fan with Light Kit","60","276","3.8","31.1","0","None","5","No",,"","Seoul Semiconductor Co., Ltd","","","1,470","20",,,"0.9","3000K","94","54,000","","","Yes","","","No","","","01/01/2019","03/21/2019","United States, Canada","ES_22491_FR-W1814-60L_03212019053654_6614947","No"
"2371830","WAC Lighting","WAC Lighting","Eclipse","F-053L",",,3500K","","Indoor Ceiling Fan","Hugger Fan with Light Kit","54","132.8","3.4","36.2","1.4","None","3","No",,"","WAC Lighting Co","","","1,600","20",,,"0.89","3500K","93","54,000","","","Yes","","","No","","","02/01/2021","01/11/2021","United States, Canada","ES_22491_F-053L_010820210205943_8837523","No"
"2371831","WAC Lighting","WAC Lighting","Eclipse","F-053L",",,3000K","","Indoor Ceiling Fan","Hugger Fan with Light Kit","54","132.8","3.4","36.2","1.4","None","3","No",,"","WAC Lighting Co","","","1,600","20",,,"0.89","3000K","93","54,000","","","Yes","","","No","","","02/01/2021","01/11/2021","United States, Canada","ES_22491_F-053L_010820210205666_4410563","No"
"2371832","WAC Lighting","WAC Lighting","Eclipse","F-053L",",,4000K","","Indoor Ceiling Fan","Hugger Fan with Light Kit","54","132.8","3.4","36.2","1.4","None","3","No",,"","WAC Lighting Co","","","1,600","20",,,"0.89","4000/4100K","93","54,000","","","Yes","","","No","","","02/01/2021","01/11/2021","United States, Canada","ES_22491_F-053L_010820210206915_1525759","No"
"2371637","WAC Lighting","WAC Lighting","Hug 52","F-037L","","","Indoor Ceiling Fan","Hugger Fan with Light Kit","52","141.8","4.4","26","1.4","None","3","No",,"","WAC Lighting Co","","","1,600","20",,,"0.89","3000K","94","54,000","","","Yes","","","No","","","01/01/2021","12/04/2020","United States, Canada","ES_22491_F-037L_121720200236887_2658455","No"
"2371696","WAC Lighting","WAC Lighting","Hug 52","F-037L","","","Indoor Ceiling Fan","Hugger Fan with Light Kit","52","141.8","4.4","26","1.4","None","3","No",,"","WAC Lighting Co","","","1,600","20",,,"0.89","4000/4100K","94","54,000","","","Yes","","","No","","","01/01/2021","12/04/2020","United States, Canada","ES_22491_F-037L_010620210328551_8216506","No"
"2371697","WAC Lighting","WAC Lighting","Hug 52","F-037L","","","Indoor Ceiling Fan","Hugger Fan with Light Kit","52","141.8","4.4","26","1.4","None","3","No",,"","WAC Lighting Co","","","1,600","20",,,"0.89","3500K","94","54,000","","","Yes","","","No","","","01/01/2021","12/04/2020","United States, Canada","ES_22491_F-037L_010620210328283_9212083","No"
"2401351","WAC Lighting","WAC Lighting","Malibu","F-089","","","Outdoor Ceiling Fan,Indoor Ceiling Fan","Standard Fan Only","70","210.4","4.8","36.8","1.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","12/01/2022","08/25/2022","United States, Canada","ES_22491_F-089_082520221211874_3636766","No"
"2392916","WAC Lighting","MODERN FORMS","SKYLARK","FR-W2202-54L-***/***",",,(***stands for different colors, where each * can be a letter or a number, or blank)","790576944593;790576944609;790576944616","Indoor Ceiling Fan","Standard Fan with Light Kit","54","191","3.5","27.8","1.4","None","3","No",,"","WAC Lighting Co","","","1,670","19.5",,,"0.89","3500K","94","50,000","","","Yes","","","No","","","02/15/2022","01/11/2022","United States, Canada","ES_22491_FR-W2202-54L-***/***_021020220040523_7286920","No"
"2400371","WAC Lighting","MODERN FORMS","Skylark 62","FR-W2202-62L","","","Outdoor Ceiling Fan,Indoor Ceiling Fan","Standard Fan with Light Kit","62","226.8","3.8","27.3","1.4","None","3","No",,"","WAC Lighting Co","","","1,673","20.2",,,"0.89","4000/4100K,3000K,3500K","94","54,000","","","Yes","","","No","","","11/15/2022","08/19/2022","United States, Canada","ES_22491_FR-W2202-62L_081920220623801_9560138","No"
"2400421","WAC Lighting","MODERN FORMS","Skylark 62","FR-W2202-62L-***/***",",,(*** stands for different colors, where each * can be a letter or a number, or blank)","790576988795;790576988801;790576988818;790576988825","Outdoor Ceiling Fan,Indoor Ceiling Fan","Standard Fan with Light Kit","62","226.8","3.8","27.3","1.4","None","3","No",,"","WAC Lighting Co","","","1,673","20.2",,,"0.89","4000/4100K,3000K,3500K","94","54,000","","","Yes","","","No","","","11/15/2022","08/19/2022","United States, Canada","ES_22491_FR-W2202-62L-***/***_082220220944262_2979073","No"
"2391578","WAC Lighting","MODERN FORMS","SKYLARK FLUSH","FH-W2202-54L","","790576944562;790576944579;790576944586","Indoor Ceiling Fan","Standard Fan with Light Kit","54","179.8","3.3","29.8","1.3","None","3","No",,"","WAC Lighting Co","","","1,670","19.5",,,"0.89","3500K","94","50,000","","","Yes","","","No","","","02/15/2022","01/11/2022","United States, Canada","ES_22491_FH-W2202-54L_011020222034124_8616662","No"
"2391580","WAC Lighting","MODERN FORMS","SKYLARK FLUSH","FH-W2202-54L-***",",,(*** stands for different colors, where each * can be a letter or a number, or blank)","790576944562;790576944579;790576944586","Indoor Ceiling Fan","Standard Fan with Light Kit","54","179.8","3.3","29.8","1.3","None","3","No",,"","WAC Lighting Co","","","1,670","19.5",,,"0.89","3500K","94","50,000","","","Yes","","","No","","","02/15/2022","01/11/2022","United States, Canada","ES_22491_FH-W2202-54L-***_01212022032043_9499355","No"
"2391579","WAC Lighting","MODERN FORMS","SKYLARK FLUSH","FH-W2202-54L-***/***",",,(*** stands for different colors, where each * can be a letter or a number, or blank)","790576944562;790576944579;790576944586","Indoor Ceiling Fan","Standard Fan with Light Kit","54","179.8","3.3","29.8","1.3","None","3","No",,"","WAC Lighting Co","","","1,670","19.5",,,"0.89","3500K","94","50,000","","","Yes","","","No","","","02/15/2022","01/11/2022","United States, Canada","ES_22491_FH-W2202-54L-***/***_012120220320887_5023177","No"
"2391096","WAC Lighting","MODERN FORMS","TORQUE","FR-W2204-58","","","Outdoor Ceiling Fan","Standard Fan Only","58","172","4","39.2","1.5","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/01/2022","01/20/2022","United States, Canada","ES_22491_FR-W2204-58_010320222110744_4258819","No"
"2391095","WAC Lighting","MODERN FORMS","TORQUE","FR-W2204-58-***",",,*** stands for different colors, where each * can be a letter or a number, or blank","790576956930","Outdoor Ceiling Fan","Standard Fan Only","58","172","4","39.2","1.5","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/01/2022","01/20/2022","United States, Canada","ES_22491_FR-W2204-58-***_010320222110359_1437868","No"
"2391097","WAC Lighting","MODERN FORMS","TORQUE","FR-W2204-58-***/***",",,*** stands for different colors, where each * can be a letter or a number, or blank","790576956947;790576956954;790576956961;790576956978","Outdoor Ceiling Fan","Standard Fan Only","58","172","4","39.2","1.5","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/01/2022","01/20/2022","United States, Canada","ES_22491_FR-W2204-58-***/***_010320222110526_5531142","No"
"2403753","WAC Lighting","MODERN FORMS","Torque 70","FR-W2204-70","","790576988832;790576988849;790576988856;790576988863;790576988870","Outdoor Ceiling Fan,Indoor Ceiling Fan","Standard Fan Only","70","245","4.8","38.3","1.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/01/2023","10/26/2022","United States, Canada","ES_22491_FR-W2204-70_102820220230495_9591806","No"
"2403752","WAC Lighting","MODERN FORMS","Torque 70","FR-W2204-70-***/***",",,*** is optional to represent any letter or digits for different color and marketing purpose","790576988832;790576988849;790576988856;790576988863;790576988870","Outdoor Ceiling Fan,Indoor Ceiling Fan","Standard Fan Only","70","245","4.8","38.3","1.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/01/2023","10/26/2022","United States, Canada","ES_22491_FR-W2204-70-***/***_102820220224587_6046181","No"
"2373593","WAC Lighting","MODERN FORMS","Twirl","FR-W2103-58L","","","Outdoor Ceiling Fan","Standard Fan with Light Kit","58","201","5.3","30.1","1.4","None","3","No",,"","Seoul Semiconductor Co., Ltd.","","","1,548","20",,,"0.89","3000K","93","54,000","","","Yes","","","No","","","03/01/2021","02/08/2021","United States, Canada","ES_22491_FR-W2103-58L_020720211952390_7225060","No"
"2377755","WAC Lighting","MODERN FORMS","Ultra","FR-D2102-54U","","","Indoor Ceiling Fan","Standard Fan Only","54","167.7","4.2","25.8","1.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","07/01/2021","04/28/2021","United States, Canada","ES_22491_FR-D2102-54U_050820210226849_9964214","No"
"2358536","WAC Lighting","MODERN FORMS","Vox Flush","FH-W1802-26L","Vox Flush,FH-W1802-26L-*,","","Outdoor Ceiling Fan","Standard Fan with Light Kit","26","110","3.6","17.4","1.4","None","3","No",,"","Seoul Demiconductor Co., Ltd","","","1,050","15",,,"0.88","3000K","93","50,000","","","Yes","","","No","","","08/01/2018","04/27/2020","United States, Canada","ES_22491_FH-W1802-26L_04272020055549_6949356","No"
"2359463","WAC Lighting","MODERN FORMS","Vox Flush","FH-W1802-38L","Vox Flush,FH-W1802-38L-*,","","Outdoor Ceiling Fan","Standard Fan with Light Kit","38","121","4.8","40.7","1.5","None","3","No",,"","Seoul Demiconductor Co., Ltd","","","2,200","25",,,"0.9","3000K","93","50,000","","","Yes","","","No","","","08/01/2018","05/06/2020","United States, Canada","ES_22491_FH-W1802-38L_05072020015742_6662561","No"
"2359806","WAC Lighting","MODERN FORMS","Wynd","FR-W1801-42L",",,""*"" can be any length of characters or blank; Wynd,FR-W1801-42L-*,","","Indoor Ceiling Fan","Standard Fan with Light Kit","42","158","4.7","27.4","1.4","None","3","No",,"","Seoul Demiconductor Co., Ltd","","","1,440","20",,,"0.9","3000K","93","50,000","","","Yes","","","No","","","08/01/2018","05/19/2020","United States","ES_22491_FR-W1801-42L_05192020085511_8511764","No"
"2359772","WAC Lighting","MODERN FORMS","Wynd","FR-W1801-52L",",,FR-W1801-52L-* (""*"" can be any length of characters or blank)","","Indoor Ceiling Fan","Standard Fan with Light Kit","52","207","4.8","29.7","1.7","None","3","No",,"","Seoul Demiconductor Co., Ltd","","","1,440","20",,,"0.9","3000K","93","50,000","","","Yes","","","No","","","08/01/2018","05/18/2020","United States","ES_22491_FR-W1801-52L_05182020025102_0262813","No"
"2359773","WAC Lighting","MODERN FORMS","Wynd","FR-W1801-60L",",,FR-W1801-60L-* (""*"" can be any length of characters or blank)","","Indoor Ceiling Fan","Standard Fan with Light Kit","60","184","6.5","52.4","1.4","None","3","No",,"","Seoul Demiconductor Co., Ltd","","","1,440","20",,,"0.9","3000K","93","50,000","","","Yes","","","No","","","02/01/2020","05/18/2020","United States","ES_22491_FR-W1801-60L_05182020024318_9798216","No"
"2390591","WAC Lighting","MODERN FORMS","Wyndmill","FR-W2201-65L","","","Outdoor Ceiling Fan","Standard Fan with Light Kit","65","218","5.7","46","1.4","None","3","No",,"","Seoul Semiconductor Co., Ltd","","","1,671","20",,,"0.89","3000K","94","54,000","","","Yes","","","No","","","03/31/2022","01/04/2022","United States, Canada","ES_22491_FR-W2201-65L_122820212043515_5691038","No"
"2390593","WAC Lighting","MODERN FORMS","Wyndmill","FR-W2201-65L-**",",,** stands for different colors, where each * can be a letter or a number, or blank","790576943732","Outdoor Ceiling Fan","Standard Fan with Light Kit","65","218","5.7","46","1.4","None","3","No",,"","Seoul Semiconductor Co., Ltd","","","1,671","20",,,"0.89","3000K","94","54,000","","","Yes","","","No","","","03/31/2022","01/04/2022","United States, Canada","ES_22491_FR-W2201-65L-**_011820220151743_7028341","No"
"2390592","WAC Lighting","MODERN FORMS","Wyndmill","FR-W2201-65L-**/**",",,** stands for different colors, where each * can be a letter or a number, or blank","790576943725;790576943749","Outdoor Ceiling Fan","Standard Fan with Light Kit","65","218","5.7","46","1.4","None","3","No",,"","Seoul Semiconductor Co., Ltd","","","1,671","20",,,"0.89","3000K","94","54,000","","","Yes","","","No","","","03/31/2022","01/04/2022","United States, Canada","ES_22491_FR-W2201-65L-**/**_011820220151629_1010967","No"
"2373167","WAC Lighting","MODERN FORMS","Wynd XL","FR-W2101-72L","Wynd XL,FR-W2101-72L-*,""*"" can be any length of characters or blank","","Outdoor Ceiling Fan","Standard Fan with Light Kit","72","266","5.3","58.9","1.4","None","3","No",,"","Seoul Demiconductor Co., Ltd","","","1,440","20",,,"0.9","3000K","93","50,000","","","Yes","","","No","","","06/15/2021","01/29/2021","United States, Canada","ES_22491_FR-W2101-72L_020220212024162_6539749","No"
"3619529","WAC Lighting","WAC","Ceiling Fan","F-036L-**",",,""**"" stands for different colors, where each “*”can be a letter or a number, or blank","790576819686;790576819693;790576819709","Outdoor Ceiling Fan,Indoor Ceiling Fan","Hugger Fan Only","44","163",,"25.4","1.4","None","5","No",,"","","","",,,,,,"",,"","","","Yes","","","Yes","Bluetooth,Wi-Fi","","07/30/2024","07/30/2024","United States, Canada","ES_22491_F-036L-**_07302024000000_0201272","No"
"3543461","WAC Lighting","WAC","Ceiling Fan","F-101-**","","","Outdoor Ceiling Fan,Indoor Ceiling Fan","Standard Fan Only","65","229",,"33.4","1.5","None","5","No",,"","","","",,,,,,"",,"","","","Yes","","","Yes","Bluetooth,Wi-Fi","","06/07/2024","06/07/2024","United States, Canada","ES_22491_F-101-**_06072024000000_4921747","No"
"3543460","WAC Lighting","WAC","Ceiling Fan","F-101L-**","","","Outdoor Ceiling Fan,Indoor Ceiling Fan","Standard Fan Only","65","229",,"33.4","1.5","None","5","No",,"","","","",,,,,,"",,"","","","Yes","","","Yes","Bluetooth,Wi-Fi","","06/07/2024","06/07/2024","United States, Canada","ES_22491_F-101L-**_06072024000000_1749165","No"
"3543465","WAC Lighting","WAC","Ceiling Fan","F-102-**","","","Outdoor Ceiling Fan,Indoor Ceiling Fan","Standard Fan Only","84","232",,"50.3","1.4","None","5","No",,"","","","",,,,,,"",,"","","","Yes","","","Yes","Bluetooth,Wi-Fi","","06/07/2024","06/07/2024","United States, Canada","ES_22491_F-102-**_06072024000000_6437656","No"
