ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Refrigerant Type,Refrigerant with GWP,Connected Functionality,Connects Using,Connected Functionality Tested,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2025 Criteria
2265105,Microfridge,4.8RMF4RHW,",,Unit with easy grip handle",67638006408,Compact Refrigerator,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,1,0,0,0,0,46.0,18.6,4.8,5.8,346,408.0,,,,0,,0.0,,,2016-06-01,2016-04-15,"United States, Canada",ES_0092273_4.8RMF4RHW_04212016124449_70074945,0
2337423,Unique,UGP-215L C AC,",UGP-215L 1 W AC,; ,UGP-215L AO AC,; ,UGP-215L B AC,; ,UGP-215L BP AC,; ,UGP-215L LB AC,; ,UGP-215L LG AC,; ,UGP-215L R AC,; ,UGP-215L RB AC,; ,UGP-215L SC AC,; ,UGP-215L SP AC,; ,UGP-215L T AC,; ,UGP-215L W AC,; ,UGP-215L WR AC,",,Compact Refrigerator,11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,Manual,1,0,0,0,0,63.8,21.7,7.0,8.4,295,328.0,,,,0,,,,,2019-05-01,2019-04-28,"United States, Canada",ES_1142812_UGP-215L C AC_04192019134448_7409479,0
2391577,Unique,UGP-230L LG AC,",UGP-230L AO AC,; ,UGP-230L B AC,; ,UGP-230L BP AC,; ,UGP-230L LB AC,; ,UGP-230L R AC,; ,UGP-230L RB AC,; ,UGP-230L SC AC,; ,UGP-230L SP AC,; ,UGP-230L T AC,; ,UGP-230L W AC,",680309002532;680309002549;680309002556;680309002563;680309002570;680309002662;680309002679;680309002686;680309002693;680309002709;680309002716,Freezerless and Single Door,1 - Refrigerator-Freezer and Refrigerator other than All-Refrigerator - manual defrost,Manual,0,0,0,0,0,56.7,20.9,7.6,8.2,261,291.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2022-01-01,2022-01-21,"United States, Canada",ES_1142812_UGP-230L LG AC_01182022134236_3920251,0
2337424,Unique,UGP-275L R AC,",UGP-275L 1 W AC,; ,UGP-275L AO AC,; ,UGP-275L B AC,; ,UGP-275L BP AC,; ,UGP-275L C AC,; ,UGP-275L LB AC,; ,UGP-275L LG AC,; ,UGP-275L RB AC,; ,UGP-275L SC AC,; ,UGP-275L SP AC,; ,UGP-275L T AC,; ,UGP-275L W AC,; ,UGP-275L WR AC,; ,UGP-278L P B,; ,UGP-278L P S/S,; ,UGP-278L P W,",680309001498;680309001504;680309001511;680309001528;680309001535;680309001771;680309001788;680309001955;680309002587;680309002594;680309002600;680309002723;680309002730;680309002747;680309002754;680309002761;680309002772,Freezerless and Single Door,1 - Refrigerator-Freezer and Refrigerator other than All-Refrigerator - manual defrost,Manual,0,0,0,0,0,71.3,21.7,8.7,10.4,277,308.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2019-05-01,2019-04-28,"United States, Canada",ES_1142812_UGP-275L R AC_04192019095046_564996,0
2384632,Unique,UGP-330L W AC,",UGP-328L P B,; ,UGP-328L P S/S,; ,UGP-328L P W,; ,UGP-330L AO AC,; ,UGP-330L B AC,; ,UGP-330L BP AC,; ,UGP-330L LB AC,; ,UGP-330L LG AC,; ,UGP-330L R AC,; ,UGP-330L RB AC,; ,UGP-330L SC AC,; ,UGP-330L SP AC,; ,UGP-330L T AC,",680309001870;680309001887;680309002037;680309002419;680309002426;680309002433;680309002440;680309002457;680309002464;680309002471;680309002488;680309002495;680309002501;680309002518,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,74.6,23.6,11.7,14.2,390,443.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2021-08-10,2021-09-23,"United States, Canada",ES_1142812_UGP-330L W AC_07262021111120_997278,0
2401509,Midea,HD-774**,",,* are additional numbers and, or letters to indicate the color and/or manufacturer control number",555555562607;555555562638,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,67.0,33.0,21.0,25.6,394,440.0,,,,0,,,,,2022-09-15,2022-09-15,"United States, Canada",ES_1030337_HD-774**_091520220150714_6302760,1
2398117,Premium Levella,PRN18*****,",,irst three*** means color code, the fourth* means supplier code, the fifth* means color: W for white, B for black, S for silver",715688087358,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,66.4,29.5,18.2,21.4,365,406.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2022-05-20,2022-07-01,United States,ES_1117600_PRN18*****_070120220526778_6629681,1
2398118,Premium Levella,PRN20*****,",,irst three*** means color code, the fourth* means supplier code, the fifth* means color: W for white, B for black, S for silver",715688087396,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,66.4,32.7,20.5,24.2,385,429.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2022-05-20,2022-07-01,United States,ES_1117600_PRN20*****_070120220526778_2188134,1
2398119,Premium Levella,PRNIM18*****,",,First three*** means color code, the fourth* means supplier code, the fifth* means color: W for white, B for black, S for silver",715688087365,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,0,0,0,1,0,66.4,29.5,18.1,21.3,448,490.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2022-05-20,2022-07-01,United States,ES_1117600_PRNIM18*****_070120220543669_1515547,1
2398120,Premium Levella,PRNIM20*****,",,First three*** means color code, the fourth* means supplier code, the fifth* means color: W for white, B for black, S for silver",715688087402,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,0,0,0,1,0,66.4,32.7,20.4,24.1,469,512.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2022-05-20,2022-07-01,United States,ES_1117600_PRNIM20*****_070120220543645_6942610,1
2404477,Rca,EFR107-B-BLACK,"Refrigerator,EFR100-B-BLACK,",58465806743,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,1,19.0,19.0,1.6,1.6,206,232.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2022-09-29,2022-11-10,United States,ES_1120898_EFR107-B-BLACK_11142022122539_2859821,0
2383931,Summit,ADRD15,",ADRD15OS,; ,FF152D,; ,SPR2D15,",761101080215;761101080222;761101084268;761101084275,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,31.9,15.0,2.8,2.8,256,285.0,,,,0,,,,,2021-10-01,2021-08-31,"United States, Canada",ES_92282_ADRD15_08232021133840_5059778,0
2349819,Summit,ADRD24,",ADA2DOS,; ,ADRD25OS,; ,LADA2D24,; ,SP6DS24ADA,; ,SPR2DOSADA,",761101064949;761101084381;761101084398;761101084404;761101084411;761101084428,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,31.9,23.4,4.8,4.8,262,303.0,,,,0,,,,,2019-11-05,2019-11-15,United States,ES_92282_ADRD24_11042019153249_3937951,0
4437602,Upstreman,BC-396,",UF14,",860013929725,Freezerless and Single Door,3A - All-Refrigerators - automatic defrost,Automatic,0,0,0,0,0,62.0,27.9,14.0,14.0,269,301.0,,,,0,,,,,2025-05-20,2025-06-18,"United States, Canada",ES_1144488_BC-396_06172025093333_8700219,0
2376212,Midea,MDRT663FGF*****,",,* are additional numbers and/or letters to indicate the color and/or manufacturer control number",,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,67.0,33.0,18.0,21.0,362,403.0,,,,0,,,,,2021-04-15,2021-04-19,"United States, Canada",ES_1030337_MDRT663FGF*****_041420210418673_7599153,1
2470909,Midea,MERM31D2A**,",,* Suffix could be from 0 to 9 or from A to Z or blank, can be number to represent different unit color",840296505311,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,1,0,0,0,0,33.0,18.5,3.1,3.8,270,358.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2023-04-26,2023-04-28,United States,ES_1030337_MERM31D2A**_04282023015009_6679514,0
2470908,Midea,MERM33S1A**,",,* Suffix could be from 0 to 9 or from A to Z or blank, can be number to represent different unit color",840296505298,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,0,33.9,18.5,3.3,3.3,220,245.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2023-04-26,2023-04-28,United States,ES_1030337_MERM33S1A**_042820230147810_9918524,0
2384685,Rca,EFR180,"Refrigerator,EFR100-B-BLACK,; Refrigerator,EFR100-B-BLACK-COM,; Refrigerator,EFR107-B-BLACK,; Refrigerator,EFR107-B-BLACK-COM,; Refrigerator,EFR115-B-BLUE-COM,; Refrigerator,EFR115-B-PURPLE,; Refrigerator,EFR115-B-PURPLE-COM,; Refrigerator,EFR115-B-RED,; Refrigerator,EFR115-B-RED-COM,; Refrigerator,EFR115-B-WHITE,; Refrigerator,EFR115-B-WHITE-COM,; Refrigerator,EFR176-B-BLACK-COM,; Refrigerator,EFR176-B-BLUE-COM,; Refrigerator,EFR176-B-CORAL-COM,; Refrigerator,EFR176-B-MOONBM-COM,; Refrigerator,EFR176-B-RED-COM,; Refrigerator,EFR177-B-BLACK,; Refrigerator,EFR177-B-BLACK-COM,; Refrigerator,EFR177-B-WHITE,; Refrigerator,EFR177-B-WHITE-COM,; Refrigerator,EFR180-B,; Refrigerator,EFR180-B-COM,; Refrigerator,EFR182,; Refrigerator,RFR176,; Refrigerator,RFR176-B-BLACK,; Refrigerator,RFR176-B-BLACK-COM,; Refrigerator,RFR176-B-BLUE,; Refrigerator,RFR176-B-BLUE-COM,; Refrigerator,RFR176-B-CORAL-COM,; Refrigerator,RFR176-B-MOONBM-COM,; Refrigerator,RFR176-B-ORANGE,; Refrigerator,RFR176-B-ORANGE-COM,; Refrigerator,RFR176-B-PURPLE,; Refrigerator,RFR176-B-PURPLE-COM,; Refrigerator,RFR176-B-RED,; Refrigerator,RFR176-B-RED-COM,; Refrigerator,RFR176-B-WHITE,",,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,1,19.0,19.0,1.6,1.6,158,232.0,,,,0,,,,,2020-06-10,2020-06-16,United States,ES_1120898_EFR180_06242020113352_5180192,1
2331905,Rca,EFR331,"Refrigerator,,; Refrigerator,EFR331-BLACK,; Refrigerator,EFR331-BLACK-COM,; Refrigerator,EFR331-WHITE-COM,; Refrigerator,EFR372,; Refrigerator,EFR372-BLACK-COM,; Refrigerator,EFR372-BLUE-COM,; Refrigerator,EFR372-PINK-COM,; Refrigerator,EFR372-WHITE-COM,; Refrigerator,EFR376,; Refrigerator,EFR376-B-BLACK,; Refrigerator,EFR376-B-BLUE-COM,; Refrigerator,EFR376-B-RED-COM,; Refrigerator,EFR376-BLACK,; Refrigerator,EFR376-BLACK-COM,; Refrigerator,EFR376-BLUE-COM,; Refrigerator,EFR376-PINK-COM,; Refrigerator,EFR376-RED-COM,; Refrigerator,EFR376-WHITE-COM,; Refrigerator,RFR320,; Refrigerator,RFR320-B-BLACK-COM,; Refrigerator,RFR320-B-LIME-COM,; Refrigerator,RFR320-B-ORANGE-COM,; Refrigerator,RFR320-B-WHITE-COM,; Refrigerator,RFR321,; Refrigerator,RFR321-B-STAINLESS-COM,; Refrigerator,RFR321-D-PURPLE,; Refrigerator,RFR321-STAINLESS,; Refrigerator,RFR322,; Refrigerator,RFR322-E-COM,; Refrigerator,RFR376,; Refrigerator,RFR376-B-BLUE,; Refrigerator,RFR376-B-RED,",,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,1,32.6,18.5,3.2,3.2,197,244.0,,,,0,,,,,2018-09-13,2018-12-20,United States,ES_1120898_EFR331_12212018104712_7137188,0
2404502,Rca,RFR115-C-BLACK,"Refrigerator,RFR160-D-PURPLE,",58465793890,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,1,19.0,19.0,1.6,1.6,206,232.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2022-09-29,2022-11-10,United States,ES_1120898_RFR115-C-BLACK_11142022122539_3363961,0
2404501,Rca,RFR115-D-BLUE,"Refrigerator,RFR115-C-BLACK,",58465792190,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,1,19.0,19.0,1.6,1.6,206,232.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2022-09-29,2022-11-10,United States,ES_1120898_RFR115-D-BLUE_11142022122539_7627035,0
2404503,Rca,RFR160-D-PURPLE,"Refrigerator,RFR160-RED,",58465794170,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,1,19.0,19.0,1.6,1.6,206,232.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2022-09-29,2022-11-10,United States,ES_1120898_RFR160-D-PURPLE_11142022122539_7455297,0
2404471,Rca,RFR160-RED,"Refrigerator,HBF1600-CORAL,",58465794187,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,1,19.0,19.0,1.6,1.6,206,232.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2022-09-29,2022-11-10,United States,ES_1120898_RFR160-RED_11142022122539_8884090,0
2404499,Rca,RFR176-B-BLACK,"Refrigerator,RFR176-B-RED,",58465814939,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,1,19.0,19.0,1.6,1.6,206,232.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2022-09-29,2022-11-10,United States,ES_1120898_RFR176-B-BLACK_11142022122539_2195758,0
2404500,Rca,RFR176-B-RED,"Refrigerator,RFR115-D-BLUE,",58465814946,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,1,19.0,19.0,1.6,1.6,206,232.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2022-09-29,2022-11-10,United States,ES_1120898_RFR176-B-RED_11142022122539_9886318,0
2331904,Rca,RFR283-B-BLACK-COM,"REFRIGERATOR,,; REFRIGERATOR,RFR283-B-STAINLESS-COM,; REFRIGERATOR,RFR283-B-WHITE-COM,",,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,1,26.3,18.5,2.6,2.6,209,239.0,,,,0,,,,,2018-09-10,2018-12-20,United States,ES_1120898_RFR283-B-BLACK-COM_12212018103552_7924306,0
2508144,Summit,CT66BK2SS,",AL650LW,; ,AL650W,; ,AL652BK,; ,BRF611WH*,; ,BRF611WHADA*,; ,BRF631BK*,; ,BRF631BKADA*,; ,CT661W,; ,CT661WADA,; ,CT663BK,; ,CT663BKADA,; ,CT66BK,; ,CT66BK2SSADA,; ,CT66BK2SSIFADA,; ,CT66BK2SSRS,; ,CT66BK2SSRSIF,; ,CT66BKADA,; ,CT66LW,; ,CT66LWADA,; ,CT66W,; ,CT66WADA,",761101067438;761101067445;761101067452;761101067490;761101067506;761101068206;761101068220;761101068244;761101068275;761101068497;761101068732;761101068756;761101068794;761101088785;761101103327;761101103334;761101103341;761101103358;761101103785;761101103792;761101103808;761101103815,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,1,0,0,0,0,32.3,23.5,5.6,5.6,330,369.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,0.0,,0.0,2023-05-25,2023-06-07,"United States, Canada",ES_92282_CT66BK2SS_06012023141947_6483575,0
3543540,Summit,CTR18**,",,* Suffix could be from 0 to 9 or A to Z or blank to represent different unit color)",761101067155,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,67.0,33.0,18.0,21.0,362,403.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2024-06-12,2024-06-18,"United States, Canada",ES_92282_CTR18**_061820240318764_7251422,1
4470633,Upstreman,CR26-***,",,(The symbols * means 0-9, A-Z, a-z, - or blank, for market purpose only, all models are identical except the model number or color.)",860013929770,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,29.6,20.3,2.5,2.5,250,282.0,,,,0,,,,,2025-07-01,2025-07-09,United States,ES_1144488_CR26-***_070920250750594_8472065,0
4470634,Upstreman,CR32-***,",,(The symbols * means 0-9, A-Z, a-z, - or blank, for market purpose only, all models are identical except the model number or color.)",860013929763,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,35.2,20.3,3.2,3.2,258,289.0,,,,0,,,,,2025-07-01,2025-07-09,United States,ES_1144488_CR32-***_070920250750479_8199250,0
3892691,Midea,MRB12B1***,",,Asterisk * can be replaced by A to Z or 1 to 9 denotes products with features, which do not have an effect on energy performance",687636009500,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,67.9,23.4,11.5,13.9,395,440.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2025-01-01,2025-01-10,Canada,ES_1129046_MRB12B1***_011020250149456_8332090,0
3627071,Midea,MRB19B7***,",,Icemaker-Ready Product (without icemaker).The symbols *, maybe replaced by A to Z, it means the color of enclosure.",,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,66.6,29.5,18.7,22.9,466,520.0,,,,0,,,,,2024-09-04,2024-09-06,"United States, Canada",ES_1030337_MRB19B7***_09062024025519_2165044,0
3815220,Midea,MRB19B7***,",,Icemaker-Ready Product (with icemaker).The symbols *, maybe replaced by A to Z, it means the color of enclosure.",,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,66.6,29.5,18.7,22.9,550,604.0,,,,0,,,,,2024-09-04,2024-09-06,"United States, Canada",ES_1030337_MRB19B7***_112820240357533_2572239,0
3891935,Midea,MRB19B7A**,",,* Suffix could be from 0 to 9 or A to Z or blank to represent different unit color",810040942761,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,65.0,29.5,18.7,18.7,466,482.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2024-12-18,2024-12-23,"United States, Canada",ES_1030337_MRB19B7A**_122320240640441_3669353,0
3942572,Midea,MRB23D5***,",,* can be replaced by A to Z or 1 to 9 denotes products with features, which do not have an effect on energy performance",840296514894,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,67.3,32.9,22.8,28.4,622,652.0,,,,1,Wi-Fi,1.0,OpenADR,1.0,2025-01-10,2025-01-15,"United States, Canada",ES_1030337_MRB23D5***_011520250245730_2744085,0
2561392,Midea,MRB49B3A**,",,Asterisk  *  denotes products with features, which can be any capital letter from A-Z or 0-9, it does not have an effect on energy performance",,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,1,0,0,0,0,47.9,19.7,4.9,6.1,335,372.0,,,,0,,,,,2023-07-11,2023-07-13,United States,ES_1030337_MRB49B3A**_071320230305324_9672083,0
2561401,Midea,MRC35B3A**,",,Asterisk  *  denotes products with features, which can be any capital letter from A-Z or 0-9, it does not have an effect on energy performance",,Chest Freezer,18 - Compact chest freezers,Manual,1,0,0,0,0,33.5,21.5,3.5,6.2,174,194.0,,,,0,,,,,2023-07-11,2023-07-13,Canada,ES_1030337_MRC35B3A**_071320230305511_7704931,0
4008633,Midea,MRF18B4A**,",,*: Suffix could be from 0 to 9 or A to Z or blank to represent different unit color",687636009951,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,66.6,29.5,18.4,18.4,465,480.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2025-04-02,2025-04-03,"United States, Canada",ES_1030337_MRF18B4A**_040220251023856_4153315,0
3998761,Midea,MRF23I5***,",,* can be replaced by A to Z or 1 to 9 denotes products with features, which do not have an effect on energy performance",840296514900,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,67.3,32.9,22.6,28.1,622,650.0,,,,1,Wi-Fi,1.0,OpenADR,1.0,2025-02-20,2025-02-26,"United States, Canada",ES_1030337_MRF23I5***_022620250857840_2540188,0
4005948,Midea,MRF23I7***,",,* can be replaced by A to Z or 1 to 9 denotes products with features, which do not have an effect on energy performance",840296516096,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,67.3,32.9,22.6,28.1,622,650.0,,,,1,Wi-Fi,1.0,OpenADR,1.0,2025-03-25,2025-03-28,"United States, Canada",ES_1030337_MRF23I7***_032820250342451_4541800,0
2397268,Unique,UGP-510L W AC,",UGP-510L B AC,; ,UGP-510L LG AC,; ,UGP-510L T AC,",680309002853;680309002860;680309002877;680309002884,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,71.8,30.0,17.7,21.7,512,593.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2022-05-26,2022-06-07,"United States, Canada",ES_1142812_UGP-510L W AC_05182022161810_9757196,0
2835911,Unique,UGP-595L W AC,",UGP-595L B AC,; ,UGP-595L LG AC,; ,UGP-595L T AC,",680309003140;680309003157;680309003164;680309003171,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,71.9,35.7,21.4,26.1,541,632.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2023-11-23,2023-12-01,"United States, Canada",ES_1142812_UGP-595L W AC_11302023101922_9765436,0
3543568,Midea,MRF29D2***,",,The symbols * in model number, may be replaced by A, B, C to Z, it means the color of enclosure.",687636009968,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,0,0,1,1,0,69.9,36.1,29.3,37.1,782,819.0,,R-600a,R-600a (GWP:3 | Lower GWP),1,Wi-Fi,,OpenADR,1.0,2024-06-18,2024-06-19,Canada,ES_1129046_MRF29D2***_061920240603158_1856702,0
3845028,Midea,MRF29D9***,",,The symbols * may be replaced by A, B, C to Z, it means the color of enclosure.",,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,0,0,1,1,0,69.9,35.8,28.9,36.8,743,816.0,,,,0,,,,,2024-12-02,2024-12-05,"United States, Canada",ES_1030337_MRF29D9***_120520240514659_5902844,0
2300414,Rca,RFR465,"Refrigerator,RFR440-C-BLACK,; Refrigerator,RFR440-C-BLUE,; Refrigerator,RFR440-C-GREEN,; Refrigerator,RFR440-C-RED,; Refrigerator,RFR440-C-WHITE,; Refrigerator,RFR441-B,",,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,1,32.1,20.1,4.7,4.7,224,256.0,,,,0,,0.0,,,2016-09-19,2017-07-21,United States,ES_1120898_RFR465_07212017140918_5428655,0
2353989,Summit,FF195,",BAR197,; ,BAR198S,; ,BCR199,; ,BCR19S,; ,SPR196OS,",761101065434,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,28.0,18.9,3.1,3.1,259,288.0,,,,0,,,,,2020-01-12,2020-01-22,"United States, Canada",ES_92282_FF195_01172020220522_1562616,0
2508142,Summit,FF6BK2SS,",BAR611WH*,; ,BAR611WHADA*,; ,BAR631BK*,; ,BAR631BKADA*,; ,FF61W,; ,FF61WADA,; ,FF63BK,; ,FF63BKADA,; ,FF6BK,; ,FF6BK2SSADA,; ,FF6BK2SSIFADA,; ,FF6BK2SSRS,; ,FF6BK2SSRSIF,; ,FF6BKADA,; ,FF6LW,; ,FF6LWADA,; ,FF6W,; ,FF6WADA,",761101067377;761101067384;761101067391;761101067476;761101067483;761101069166;761101069753;761101069890;761101069906;761101070322;761101088792;761101103211;761101103228;761101103235;761101103242;761101103822;761101103839;761101103846;761101103853,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,32.3,23.5,5.8,5.8,280,312.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,0.0,,0.0,2023-05-25,2023-06-07,"United States, Canada",ES_92282_FF6BK2SS_05312023075456_6430627,0
2508143,Summit,FF708BLSS,",AL750W,; ,AL751WL,; ,AL752BK,; ,FF708BLSSADA,; ,FF708BLSSIFADA,; ,FF708BLSSRS,; ,FF708BLSSRSIF,; ,FF7BK,; ,FF7BKADA,; ,FF7LBLK,; ,FF7LBLKADA,; ,FF7LW,; ,FF7LWADA,; ,FF7W,; ,FF7WADA,",761101067407;761101067414;761101067421;761101067469;761101069333;761101071619;761101071688;761101072036;761101072043;761101072630;761101072647;761101088808;761101103068;761101103075;761101103082;761101103099,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,32.3,23.5,5.3,5.3,276,308.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,0.0,,0.0,2023-05-25,2023-06-07,"United States, Canada",ES_92282_FF708BLSS_05312023144911_746271,0
3423362,Midea,MRM33S8A**,",,Asterisk * denotes products with features, which can be any capital letter from A-Z or 0-9, it does not have an effect on energy performance.",,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,0,33.9,18.6,3.3,3.3,220,245.0,,,,0,,,,,2024-03-14,2024-03-26,"United States, Canada",ES_1030337_MRM33S8A**_032620240848764_1275899,0
2366146,Midea,MRQ22D4AST,",,Brand: Midea.",,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,0,0,1,1,0,69.9,35.8,21.6,26.7,658,722.0,,,,0,,,,,2025-01-09,2025-01-13,"United States, Canada",ES_1030337_MRQ22D4AST_09232020074759_7279307,0
3994368,Midea,MRQ23P4A**,",,Asterisk *denotes products with features, which can be any capital letter from A-Z or 0-9, it does not have an effect on energy performance.",,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,69.9,35.8,22.5,27.5,588,644.0,,,,0,,,,,2025-01-23,2025-02-11,Canada,ES_1129046_MRQ23P4A**_021120250532216_1345344,0
4016397,Midea,MRS25I7B**,",,Asterisk * denotes products with features, which can be any capital letter from A-Z or 0-9, it does not have an effect on energy performance",,Side-by-Side,4I - Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,69.9,35.8,24.5,31.7,624,652.0,,,,0,,,,,2025-04-28,2025-04-30,United States,ES_1030337_MRS25I7B**_043020250236299_7567581,0
