"ENERGY STAR Unique ID","ENERGY STAR Partner","Brand Name","Model Name","Model Number","Additional Model Information","UPC","Product Type","Oven Classification","Size","Heat Source Fuel Type","Input Rate (kW)","Input Rate (Btu/hr)","Gas Oven Convection Mode Pre-Heat Energy (Btu)","Electric Oven Convection Mode Pre-Heat Energy (kWh)","Convection Mode Pre-Heat Time (min)","Gas Oven Steam Mode Pre-Heat Energy (Btu)","Electric Oven Steam Mode Pre-Heat Energy (kWh)","Steam Mode Pre-Heat Time (min)","Electric Oven Convection Mode Idle Energy Rate (kW)","Gas Oven Convection Mode Idle Energy Rate (Btu/hr)","Gas Oven Convection Mode Electric Idle Energy Rate (kW)","Gas Oven Convection Mode Total Idle Energy Rate (Btu/hr)","Method of Steam Generation","Half-Size and Full-Size Steam Pan Capacity","Two-Thirds-Size Steam Pan Capacity","Half-Size Sheet Pan Capacity","Full-Size Sheet Pan Capacity","Electric Oven Steam Mode Idle Energy Rate (kW)","Gas Oven Steam Mode Idle Energy Rate (Btu/hr)","Gas Oven Steam Mode Electric Idle Energy Rate (kW)","Gas Oven Steam Mode Total Idle Energy Rate (Btu/hr)","Convection Mode Cooking Energy Efficiency (%)","Steam Mode Cooking Energy Efficiency (%)","Convection Mode Production Capacity (lbs/hr)","Steam Mode Production Capacity (lbs/hr)","Convection Mode Cooking Period Water Consumption (gal/pan)","Convection Mode Idle Period Water Consumption (gal/hr/pan)","Steam Mode Cooking Period Water Consumption (gal/pan)","Steam Mode Idle Period Water Consumption (gal/hr/pan)","Rack Oven Baking-Energy Efficiency (%)","Baking Production Capacity (lbs/hr)","Set-Back Idle Mode","Steam Injection Period Water Consumption (gal/min)","Date Available on Market","Date Certified","Markets","CB Model Identifier"
"4015839","LAINOX ALI Group S.r.l","Lainox","NAE062BV","NAE062BV",",SAE062BV,","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","22.2",,"0",,"5.67","0",,"1.83","1.09","0","0.00","0","Boiler-less/Spritzer/Injector","12",,,"12","1.4","0","0.00","0","81","69","116.76","139.47","0.15","0","0.18","0.11","0","0","No","0","03/28/2025","04/16/2025","United States, Canada","ES_1138848_NAE062BV_04162025113942_1837884"
"3798590","LAINOX ALI Group S.r.l","Lainox","NAE101BS","NAE101BS",",SAE101BS,","","Combination","Type I - Table, countertop, and stand mounted units","Half-size","Electric","18.7",,"0",,"3.83","0",,"7","1.1","0","0.00","0","Boiler/Steam Generator","10",,"10",,"1.9","0","0.00","0","79","58","87.36","212.68","0.01","0","0.28","0.09","0","0","No","0","05/10/2024","11/12/2024","United States, Canada","ES_1138848_NAE101BS, SAE101BS._10162024115246_7944909"
"3891798","LAINOX ALI Group S.r.l","Lainox","NAE101BV","NAE101BV",",SAE101BV,","","Combination","Type I - Table, countertop, and stand mounted units","Half-size","Electric","18.7",,"0",,"3.83","0",,"2.33","1.1","0","0.00","0","Boiler-less/Spritzer/Injector","10",,"10",,"1.62","0","0.00","0","79","60","87.36","112.06","0.01","0","0.28","0.07","0","0","No","0","05/10/2024","12/20/2024","United States, Canada","ES_1138848_NAE101BV_11262024183305_2710077"
"4015838","LAINOX ALI Group S.r.l","Lainox","NAE102BS","NAE102BS",",SAE102BS,","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","36.7",,"0",,"2.83","0",,"4.33","1.08","0","0.00","0","Boiler/Steam Generator","20",,,"20","1.51","0","0.00","0","82","66","177.77","329.8","0.21","0","0.38","0.04","0","0","No","0","03/28/2025","04/16/2025","United States, Canada","ES_1138848_NAE102BS_04162025114527_2161218"
"4015987","LAINOX ALI Group S.r.l","Lainox","NAE102BV","NAE102BV",",SAE102BV,","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","36.7",,"0",,"2.83","0",,"1.83","1.08","0","0.00","0","Boiler-less/Spritzer/Injector","20",,,"20","1.46","0","0.00","0","81","78","177.77","270.94","0.21","0","0.21","0.2","0","0","No","0","03/28/2025","04/21/2025","United States, Canada","ES_1138848_NAE102BV, SAE102BV_04162025115053_5314905"
"4481068","LAINOX ALI Group S.r.l","Lainox","NAE201BS","NAE201BS",",SAE201BS,","","Combination","Type II - Floor and roll-in units","Half-size","Electric","37.2",,"0","2","4","0","3","5.83","1.97","0","0.00","0","Boiler/Steam Generator","20",,"20",,"2.6","0","0.00","0","78","68","189.2","372.57","0.11","0","0.15","0.03","0","0","No","0","06/27/2025","08/04/2025","United States, Canada","ES_1138848_NAE201BS_07242025171049_262262"
"4012674","LAINOX ALI Group S.r.l","Lainox","NAG061BS","NAG061BS",",SAG061BS,","","Combination","Type I - Table, countertop, and stand mounted units","Half-size","Gas","","51,200","4,416",,"6","10,380",,"21","","4,129","0.09","4,449","Boiler/Steam Generator","6",,"6",,,"5,007","0.42","6435","58","46","55.09","103.13","0","0","0.19","0.17",,,"No",,"08/16/2024","04/10/2025","United States, Canada","ES_1138848_NAG061BS_01282025134650_3581354"
"4481292","LAINOX ALI Group S.r.l","Lainox","NAG061BV","NAG061BV",",SAG061BV,","","Combination","Type I - Table, countertop, and stand mounted units","Half-size","Gas","","44,400","4,416",,"6","3,984",,"5.17","","4,129","0.09","4,449","Boiler-less/Spritzer/Injector","6",,"6",,,"5,961","0.43","7434","58","46","55.09","85.07","0","0","0.36","0.94",,,"No",,"07/02/2025","08/13/2025","United States, Canada","ES_1138848_NAG061BV_08042025173221_341455"
"4481069","LAINOX ALI Group S.r.l","Lainox","NAG062BS","NAG062BS",",SAG062BS,","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","102,400","5,926",,"4.67","8,398",,"8.67","","4,534","0.07","4,776","Boiler/Steam Generator","12",,,"12",,"5,146","0.43","6618","61","48","96.18","187.69","0.05","0","0.21","0.05",,,"No",,"04/24/2025","08/04/2025","United States, Canada","ES_1138848_NAG062BS_07242025161418_6217004"
"4481067","LAINOX ALI Group S.r.l","Lainox","NAG101BS","NAG101BS",",SAG101BS,","","Combination","Type I - Table, countertop, and stand mounted units","Half-size","Gas","","85,400","6,526",,"9.5","8,476",,"10.17","","4,823","0.07","5,067","Boiler/Steam Generator","10",,"10",,,"6,201","0.36","7417","61","49","94.61","200.39","0.09",,"0.22","0.06",,,"No",,"06/06/2025","08/04/2025","United States, Canada","ES_1138848_NAG101BS_07242025173814_1078149"
"4498391","LAINOX ALI Group S.r.l","Lainox","NAG101BV","NAG101BV",",SAG101BV,","","Combination","Type I - Table, countertop, and stand mounted units","Half-size","Gas","","75,100","6,526",,"9.5","6,320",,"4.83","","4,823","0.07","5,067","Boiler-less/Spritzer/Injector","10",,"10",,,"6,388","0.36","7604","61","54","94.61","140.83","0.09","0","0.1","0.39",,,"No",,"05/27/2025","09/04/2025","United States, Canada","ES_1138848_NAG101BV_08052025134651_1607324"
"4015989","LAINOX ALI Group S.r.l","Lainox","NAG102BS","NAG102BS",",SAG102BS,","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","170,700","8,321",,"9.83","13,169",,"5.83","","6,097","0.12","6,498","Boiler/Steam Generator","20",,,"20",,"8,874","0.39","10204","58","48","187.63","333.74","0.17","0","0.22","0.08",,,"No",,"04/16/2025","04/21/2025","United States, Canada","ES_1138848_NAG102BS, SAG102BS_04162025115515_7555810"
"2406441","LBC Bakery Equipment","LBC Bakery","LRO-1G6","LRO-1G6","","","Rack","Type II - Floor and roll-in units","Full-size","Gas","","175,000",,,"20",,,,"",,"","14,413","Boiler-less/Spritzer/Injector",,,,,,,"","",,,,,,,,,"61","152.76","","1.56","12/01/2022","01/03/2023","United States, Canada","LRO-1G6"
"2406442","LBC Bakery Equipment","LBC Bakery","LRO-2G6","LRO-2G6","","","Rack","Type II - Floor and roll-in units","Full-size","Gas","","290,000",,,"20",,,,"",,"","17,369","Boiler-less/Spritzer/Injector",,,,,,,"","",,,,,,,,,"71","304.7","","3.42","12/01/2022","01/03/2023","United States, Canada","LRO-2G6"
"2470756","MKN Maschinenfabrik Kurt Neubauer","Henny Penny","FPE115","115","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","15.7",,,"2","60",,"1","60","1.06",,"",,"Boiler-less/Spritzer/Injector","10",,"10",,"1.64",,"","","80","56","99.5","137.63","0","0","0.24","0.24",,,"",,"01/01/2014","04/21/2023","United States, Canada","ES_1138805_115_04242023141119_80159997"
"2470751","MKN Maschinenfabrik Kurt Neubauer","Henny Penny","FPE121","121","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","27.3",,,"2","60",,"3","60","1.11",,"",,"Boiler-less/Spritzer/Injector","20",,"20","10","2.13",,"","","90","68","197.71","252.67","0","0","0.19","0.22",,,"",,"01/01/2014","04/21/2023","United States, Canada","ES_1138805_121_04242023141118_80159997"
"2470754","MKN Maschinenfabrik Kurt Neubauer","Henny Penny","FPE215","215","","","Combination","Type II - Floor and roll-in units","Full-size","Electric","31.6",,,"4","60",,"5","60","1.5",,"",,"Boiler-less/Spritzer/Injector","20",,"20",,"3.14",,"","","90","60","173.56","391.62","0","0","0.22","0.36",,,"",,"01/01/2014","04/21/2023","United States, Canada","ES_1138805_215_04242023141119_80159997"
"2470758","MKN Maschinenfabrik Kurt Neubauer","Henny Penny","FSE610","610","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","7.4",,,"1","60",,"1","60","0.63",,"",,"Boiler-less/Spritzer/Injector","6",,"6",,"1.09",,"","","80","62","55.99","95.87","0","0","0.26","0.32",,,"",,"01/01/2014","04/21/2023","United States, Canada","ES_1138805_610_04242023141119_80159997"
"2636219","MKN Maschinenfabrik Kurt Neubauer","Henny Penny","FSEN610","610","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","7.4",,,"1","60",,"1","60","0.63",,"",,"Boiler-less/Spritzer/Injector","6",,"6",,"1.09",,"","","80","62","55.99","95.87","0","0","0.26","0.32",,,"",,"01/01/2014","04/21/2023","United States, Canada","ES_1138805_610_08212023113332_80174816"
"2470750","MKN Maschinenfabrik Kurt Neubauer","Henny Penny","FPE621","621","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","17.4",,,"1","4.38",,"1","6.22","0.92",,"",,"Boiler-less/Spritzer/Injector","12",,"12","6","2.02",,"","","90","59","107.1","172.12","0","0","0.25","0.36",,,"",,"01/01/2014","04/21/2023","United States, Canada","ES_1138805_621_04242023141119_80159997"
"2470755","MKN Maschinenfabrik Kurt Neubauer","MKN Maschinenfabrik Kurt Neubauer GmbH & Co.KG","FKECOD115T","115","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","15.7",,,"2","60",,"1","60","1.06",,"",,"Boiler-less/Spritzer/Injector","10",,"10",,"1.64",,"","","80","56","99.5","137.63","0","0","0.24","0.24",,,"",,"01/01/2014","04/21/2023","United States, Canada","ES_1138805_115_04242023141118_80159997"
"2470752","MKN Maschinenfabrik Kurt Neubauer","MKN Maschinenfabrik Kurt Neubauer GmbH & Co.KG","FKECOD121T","121","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","27.3",,,"2","60",,"3","60","1.11",,"",,"Boiler-less/Spritzer/Injector","20",,"20","10","2.13",,"","","90","68","197.71","252.67","0","0","0.19","0.22",,,"",,"01/01/2014","04/21/2023","United States, Canada","ES_1138805_121_04242023141119_80159997"
"2470753","MKN Maschinenfabrik Kurt Neubauer","MKN Maschinenfabrik Kurt Neubauer GmbH & Co.KG","FKECOD215T","215","","","Combination","Type II - Floor and roll-in units","Full-size","Electric","31.6",,,"4","60",,"5","60","1.5",,"",,"Boiler-less/Spritzer/Injector","20",,"20",,"3.14",,"","","90","60","173.56","319.62","0","0","0.22","0.36",,,"",,"01/01/2014","04/21/2023","United States, Canada","ES_1138805_215_04242023141118_80159997"
"2470757","MKN Maschinenfabrik Kurt Neubauer","MKN Maschinenfabrik Kurt Neubauer GmbH & Co.KG","SKECOD610T","610","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","7.4",,,"1","60",,"1","60","0.63",,"",,"Boiler-less/Spritzer/Injector","6",,"6",,"1.09",,"","","80","62","55.99","95.87","0","0","0.26","0.32",,,"",,"01/01/2014","04/21/2023","United States, Canada","ES_1138805_610_04242023141118_80159997"
"2470749","MKN Maschinenfabrik Kurt Neubauer","MKN Maschinenfabrik Kurt Neubauer GmbH & Co.KG","FKECOD621T","621","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","17.4",,,"1","4.38",,"1","6.22","0.92",,"",,"Boiler-less/Spritzer/Injector","12",,"12","6","2.02",,"","","90","59","107.1","172.12","0","0","0.25","0.36",,,"",,"01/01/2014","04/21/2023","United States, Canada","ES_1138805_621_04242023141118_80159997"
"3891044","Moffat Limited","Moffat Limited","E22M3","E22M3","","","Convection","Type I - Table, countertop, and stand mounted units","Half-size","Electric","2.7",,,"0","7.35",,,,"0.62",,"",,"Boiler-less/Spritzer/Injector",,,"3",,,,"","","71",,"27.3",,,,,,,,"",,"05/24/2010","08/23/2024","United States, Canada","ES_1086631_E22M3_12132024152912_1002713"
"3891776","Moffat Limited","Moffat Limited","E23D3","E23D3","","","Convection","Type I - Table, countertop, and stand mounted units","Half-size","Electric","2.7",,,"0","7.35",,,,"0.62",,"",,"Boiler-less/Spritzer/Injector",,,"3",,,,"","","71",,"27.3",,,,,,,,"",,"05/24/2010","08/23/2024","United States, Canada","ES_1086631_E23D3_12132024152912_1002715"
"3891775","Moffat Limited","Moffat Limited","E23M3","E23M3","","","Convection","Type I - Table, countertop, and stand mounted units","Half-size","Electric","2.7",,,"0","7.35",,,,"0.62",,"",,"Boiler-less/Spritzer/Injector",,,"3",,,,"","","71",,"27.3",,,,,,,,"",,"05/24/2010","08/23/2024","United States, Canada","ES_1086631_E23M3_12132024152912_1002714"
"2406731","Moffat Limited","Moffat Limited","E32D4","E32D4","","","Convection","Type I - Table, countertop, and stand mounted units","Full-size","Electric","5.8",,,"1","7.8",,,,"0.95",,"",,"Boiler-less/Spritzer/Injector",,,,"4",,,"","","78",,"68.5",,,,,,,,"","0.06","08/01/2014","11/05/2014","United States, Canada","EES_1086631_E32D4_11052014131801_1002268"
"2406730","Moffat Limited","Moffat Limited","E32D5","E32D5","E32T5,E32T5,","","Convection","Type I - Table, countertop, and stand mounted units","Full-size","Electric","5.8",,,"1","7.8",,,,"0.95",,"",,"Boiler-less/Spritzer/Injector",,,,"5",,,"","","81",,"79.1",,,,,,,,"","0.06","05/01/2013","03/06/2023","United States, Canada","ES_1086631_E32D5_07292013092025_1002238"
"2406729","Moffat Limited","Moffat Limited","E33T5","E33T5","E33D5,E33D5,","","Convection","Type I - Table, countertop, and stand mounted units","Half-size","Electric","6",,,"1","7.8",,,,"0.76",,"",,"Boiler-less/Spritzer/Injector",,,"5",,,,"","","79",,"59.8",,,,,,,,"","0.06","11/08/2017","11/08/2017","United States, Canada","ES_1086631_E33T5_07292013092025_1002237"
"3360649","MVP Group Corp.","IKON","IGCO","IGCO",",IGCO-2,","","Convection","Type II - Floor and roll-in units","Full-size","Gas","","54,000","9,041",,"10.06",,,,"","8,272","","8,272","Boiler-less/Spritzer/Injector",,,,"5",,,"","","50",,"80.1",,,,,,,,"",,"01/03/2024","01/09/2024","United States, Canada","ES_1092313_IGCO_01082024134443_6310388"
"2407118","Rational","Rational AG","iCombiPro 6-2/3 elec.","LM100AE",",,6-2/3 elec.","","Combination","Type I - Table, countertop, and stand mounted units","Two-thirds size","Electric","5.7",,,"0","8.5",,"0","5.34","0.46",,"",,"Boiler/Steam Generator","4","4",,,"0.41",,"","","76","57","28","56.3","0","0","0.11","0.03",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM100AE_01192023124852_80151055"
"2407120","Rational","Rational AG","iCombiPro 6-half elec.","LM100BE",",,6-1/1 elec.","","Combination","Type I - Table, countertop, and stand mounted units","Half-size","Electric","10.8",,,"1","3.42",,"1","6.17","0.71",,"",,"Boiler/Steam Generator","6",,"6",,"0.82",,"","","80","59","65.6","103.3","0","0","0.24","0.05",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM100BE_01192023124852_80151055"
"2407114","Rational","Rational AG","iCombiPro 6-half gas","LM100BG",",,6-1/1 gas","","Combination","Type I - Table, countertop, and stand mounted units","Half-size","Gas","","49,500","2,830",,"10.83","4,129",,"5.67","","3,061","0.06","3,266","Boiler/Steam Generator","6",,"6",,,"3,960","0.09","4267","62","50","63.3","118.9","0","0","0.15","0.05",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM100BG_01192023124852_80151055"
"2407117","Rational","Rational AG","iCombiPro 6-full elec.","LM100CE",",,6-2/1 elec.","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","22.4",,,"1","3.27",,"2","6.46","0.98",,"",,"Boiler/Steam Generator","12",,,"6","0.84",,"","","82","57","116.6","217.03","0","0","0.39","0.02",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM100CE_01192023124852_80151055"
"2407111","Rational","Rational AG","iCombiPro 6-full gas","LM100CG",",,6-2/1 gas","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","106,500","3,636",,"2.4","5,919",,"4.92","","3,847","0.17","4,427","Boiler/Steam Generator","12",,,"6",,"4,106","0.13","4536","66","55","106.97","238.94","0","0","0.19","0.02",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM100CG_01192023124852_80151055"
"2407122","Rational","Rational AG","iCombiPro 10-half elec.","LM100DE",",,10-1/1 elec.","","Combination","Type I - Table, countertop, and stand mounted units","Half-size","Electric","18.9",,,"1","3.17",,"1","3.75","0.84",,"",,"Boiler/Steam Generator","10",,"10",,"0.77",,"","","80","63","108.5","199.2","0","0","0.33","0.08",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM100DE_01192023124852_80151055"
"2407115","Rational","Rational AG","iCombiPro 10-half gas","LM100DG",",,10-1/1 gas","","Combination","Type I - Table, countertop, and stand mounted units","Half-size","Gas","","83,500","4,307",,"3.33","8,114",,"7.93","","3,759","0.16","4,305","Boiler/Steam Generator","10",,"10",,,"6,109","0.12","6518","64","55","97.93","194.03","0.01","0.01","0.17","0.06",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM100DG_01192023124852_80151055"
"2407119","Rational","Rational AG","iCombiPro 10-full elec.","LM100EE",",,10-2/1 elec.","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","37.4",,,"1","7",,"2","3.5","1.22",,"",,"Boiler/Steam Generator","20",,,"10","1.19",,"","","82","64","205.7","383.2","0","0","0.16","0.03",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM100EE_01192023124852_80151055"
"2407116","Rational","Rational AG","iCombiPro 10-full gas","LM100EG",",,10-2/1 gas","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","152,000","6,729",,"2.67","9,497",,"3.75","","5,140","0.23","5,925","Boiler/Steam Generator","20",,,"10",,"6,653","0.14","7131","64","57","190.66","374.79","0","0","0.13","0.03",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM100EG_01192023124852_80151055"
"2407121","Rational","Rational AG","iCombiPro 20-half elec.","LM100FE",",,20-1/1 elec.","","Combination","Type II - Floor and roll-in units","Half-size","Electric","37",,,"2","3",,"2","3.83","1.59",,"",,"Boiler/Steam Generator","20",,"20",,"1.63",,"","","80","64","207.9","447.3","0","0","0.27","0.08",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM100FE_01192023124852_80151055"
"2407112","Rational","Rational AG","iCombiPro 20-half gas","LM100FG",",,20-1/1 gas","","Combination","Type II - Floor and roll-in units","Half-size","Gas","","159,500","6,681",,"4.67","9,847",,"6.25","","6,015","0.94","9,222","Boiler/Steam Generator","20",,"20",,,"6,538","0.23","7323","65","52","190.4","407.4","0","0","0.24","0.04",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM100FG_01192023124852_80151055"
"2407123","Rational","Rational AG","iCombiPro 20-full elec.","LM100GE",",,20-2/1 elec.","","Combination","Type II - Floor and roll-in units","Full-size","Electric","67.9",,,"2","1.75",,"4","7.42","2.25",,"",,"Boiler/Steam Generator","40",,,"20","1.84",,"","","82","61","355.64","735.11","0","0","0.22","0.01",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM100GE_01192023124852_80151055"
"2407113","Rational","Rational AG","iCombiPro 20-full gas","LM100GG",",,20-2/1 gas","","Combination","Type II - Floor and roll-in units","Full-size","Gas","","303,500","14,615",,"8.5","14,551",,"5","","7,401","0.48","9,039","Boiler/Steam Generator","40",,,"20",,"7,813","0.24","8632","62","58","414.2","667.5","0","0","0.25","0.02",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM100GG_01192023124852_80151055"
"2407128","Rational","Rational AG","iCombiClassic 6-half elec.","LM200BE",",,6-1/1 elec.","","Combination","Type I - Table, countertop, and stand mounted units","Half-size","Electric","10.8",,,"1","3.67",,"1","6.53","0.75",,"",,"Boiler/Steam Generator","6",,"6",,"0.81",,"","","78","60","54.51","103.88","0","0","0.23","0.05",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM200BE_01192023124852_80151055"
"2407127","Rational","Rational AG","iCombiClassic 6-half gas","LM200BG",",,6-1/1 gas","","Combination","Type I - Table, countertop, and stand mounted units","Half-size","Gas","","49,500","2,492",,"3","5,174",,"7.32","","3,581","0.33","4,707","Boiler/Steam Generator","6",,"6",,,"3,293","0.40","4658","60","52","54","107.11","0.02","0.03","0.2","0.07",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM200BG_01192023124852_80151055"
"2407126","Rational","Rational AG","iCombiClassic 6-full elec.","LM200CE",",,6-2/1 elec.","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","22.4",,,"1","2",,"2","6.32","1.13",,"",,"Boiler/Steam Generator","12",,,"6","0.98",,"","","78","59","109.33","210.35","0","0","0.24","0.02",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM200CE_01192023124852_80151055"
"2407124","Rational","Rational AG","iCombiClassic 6-full gas","LM200CG",",,6-2/1 gas","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","106,500","3,987",,"2.32","4,966",,"5.62","","4,910","0.44","6,411","Boiler/Steam Generator","12",,,"6",,"3,973","0.63","6123","63","48","109.9","239.2","0","0.01","0.25","0.02",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM200CG_01192023124852_80151055"
"2407125","Rational","Rational AG","iCombiClassic 10-half elec.","LM200DE",",,10-1/1 elec.","","Combination","Type I - Table, countertop, and stand mounted units","Half-size","Electric","18.9",,,"1","2.78",,"1","4.77","1.04",,"",,"Boiler/Steam Generator","10",,"10",,"1.01",,"","","78","62","103.1","189.2","0","0","0.21","0.04",,,"",,"05/05/2020","01/19/2023","United States, Canada","ES_1088380_LM200DE_01192023124852_80151055"
"2452996","Retigo s.r.o.","Retigo s.r.o.","B 1011 i","B 1011 i","","","Combination","Type I - Table, countertop, and stand mounted units","Half-size","Electric","18.6",,,"172,263","60",,"247,909","60","1.01",,"",,"Boiler-less/Spritzer/Injector","10",,"10",,"1.13",,"","","81","68","96.61","179","0","0",,"0.21",,,"",,"06/29/2018","03/30/2023","United States, Canada","ES_1142075_B 1011 i5__04032023152053_80161055"
"2814190","Retigo s.r.o.","Retigo s.r.o.","B 621 i","B 621 i","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","15.3",,,"1","4.11",,"0","1.95","1.1",,"",,"Boiler-less/Spritzer/Injector","12",,"12","6","1.25",,"","","80","68","118.2","170.1","0","0","0.33","0.18",,,"",,"09/01/2022","11/29/2023","United States, Canada","ES_1142075_B 621 i_11302023105426_80183533"
"2452930","Revent International AB","Revent","724","724","","","Rack","Type II - Floor and roll-in units","Full-size","Gas","","335,600","69,750",,"13.67",,,,"","19,942","0.45","21,477","Boiler/Steam Generator",,,,"20",,,"","",,,,,,,,,"59","294.7","Yes",,"10/06/2016","10/07/2016","United States, Canada","ES_1116902_724_10062016093031_6208154"
"2452928","Revent International AB","Revent","726 G CG U","726 G CG U","","","Rack","Type II - Floor and roll-in units","Full-size","Gas","","170,000","40,710",,"15.5",,,,"","21,980","0.74","24,504","Boiler/Steam Generator",,,,"15",,,"","",,,,,,,,,"49","131.1","Yes",,"07/07/2016","07/08/2016","United States, Canada","ES_1116902_726 G CG U_07072016091215_8265497"
"2452931","Revent International AB","Revent","ONE26","ONE26","","","Rack","Type II - Floor and roll-in units","Full-size","Gas","","173,400","31,100",,"11",,,,"","16,650","0.99","20,028","Boiler/Steam Generator",,,,"15",,,"","",,,,,,,,,"53","136.4","Yes",,"10/06/2016","10/07/2016","United States, Canada","ES_1116902_ONE26_03152023120651_207025"
"2452929","Revent International AB","Revent","ONE39","ONE39","","","Convection","Type II - Floor and roll-in units","Full-size","Gas","","88,813","12,461",,"9.25",,,,"","3,516","0.63","5,666","Boiler/Steam Generator",,,,"8",,,"","","69",,"127",,,,,,,,"Yes",,"10/06/2016","10/07/2016","United States, Canada","ES_1116902_ONE39_10062016093652_8334619"
"2430178","Royal Range Of California, Inc.","Royal Range","RCOS-1","RCOS-1","RCOS-2,,","469092","Convection","Type II - Floor and roll-in units","Full-size","Gas","","70,000","12,465",,"10.03",,,,"","8,866","0.43","10,332","Boiler-less/Spritzer/Injector",,,,"5",,,"","","54",,"95.3",,,,,,,,"",,"01/01/2021","02/16/2021","United States, Canada","ES_1091953_RCOS-13_03202023082825_80156174"
"4016394","Royal Range Of California, Inc.","Royal Range of California, Inc.","RCOS-1-HE","RCOS-1-HE","RCOS-2-HE,,","","Convection","Type II - Floor and roll-in units","Full-size","Gas","","70,000","9,533",,"8.52",,,,"","6,906","0.69","9,260","Boiler-less/Spritzer/Injector",,,,"5",,,"","","56",,"115.64",,,,,,,,"",,"01/01/2025","04/18/2024","United States, Canada","ES_1091953_RCOS-1-HE_04242025123611_80238841"
"3436306","HOUNÖ A/S","Leventi","Invoq Hybrid 20 1/1 GN","Hybrid 20 1/1","","","Combination","Type II - Floor and roll-in units","Half-size","Electric","38.2",,,"3","4.33",,"3","11.41","1.74",,"",,"Boiler/Steam Generator","20",,,"20","1.05",,"","","78","67","173.34","225.95","1.34","0.01","0.08","0.02",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Combi 20 2/1_04122024162183_80198196"
"3436322","HOUNÖ A/S","Leventi","Invoq Hybrid 20 2/1 GN","Hybrid 20 2/1","","","Combination","Type II - Floor and roll-in units","Full-size","Electric","62.2",,,"3","2.59",,"3","11.4","2",,"",,"Boiler/Steam Generator","40",,,"40","1.08",,"","","81","77","329.63","389.34","0","0","0.06","0.01",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Combi 6 1/1_04122024164987_80198196"
"3436242","HOUNÖ A/S","Leventi","Invoq Hybrid 6 1/1 GN (PT)","Hybrid 6 1/1","","","Combination","Type I - Table, countertop, and stand mounted units","","Electric","10.3",,,"1","6.57",,"1","9.42","0.8",,"",,"Boiler/Steam Generator","7",,,"7","0.62",,"","","78","64","59.56","76.11","0.02","0.02","0.11","0.11",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Combi 10 1/1_04122024162411_80198196"
"3436274","HOUNÖ A/S","Leventi","Invoq Hybrid 6 2/1 GN","Hybrid 6 2/1","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","22.3",,,"2","4.25",,"1","3.09","1.1",,"",,"Boiler/Steam Generator","14",,,"14","0.67",,"","","80","71","112.6","166.3","0.09","0.02","0.09","0.01",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Combi 10 2/1_04122024162765_80198196"
