ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Product Type,Oven Classification,Size,Heat Source Fuel Type,Input Rate (kW),Input Rate (Btu/hr),Gas Oven Convection Mode Pre-Heat Energy (Btu),Electric Oven Convection Mode Pre-Heat Energy (kWh),Convection Mode Pre-Heat Time (min),Gas Oven Steam Mode Pre-Heat Energy (Btu),Electric Oven Steam Mode Pre-Heat Energy (kWh),Steam Mode Pre-Heat Time (min),Electric Oven Convection Mode Idle Energy Rate (kW),Gas Oven Convection Mode Idle Energy Rate (Btu/hr),Gas Oven Convection Mode Electric Idle Energy Rate (kW),Gas Oven Convection Mode Total Idle Energy Rate (Btu/hr),Method of Steam Generation,Half-Size and Full-Size Steam Pan Capacity,Two-Thirds-Size Steam Pan Capacity,Half-Size Sheet Pan Capacity,Full-Size Sheet Pan Capacity,Electric Oven Steam Mode Idle Energy Rate (kW),Gas Oven Steam Mode Idle Energy Rate (Btu/hr),Gas Oven Steam Mode Electric Idle Energy Rate (kW),Gas Oven Steam Mode Total Idle Energy Rate (Btu/hr),Convection Mode Cooking Energy Efficiency (%),Steam Mode Cooking Energy Efficiency (%),Convection Mode Production Capacity (lbs/hr),Steam Mode Production Capacity (lbs/hr),Convection Mode Cooking Period Water Consumption (gal/pan),Convection Mode Idle Period Water Consumption (gal/hr/pan),Steam Mode Cooking Period Water Consumption (gal/pan),Steam Mode Idle Period Water Consumption (gal/hr/pan),Rack Oven Baking-Energy Efficiency (%),Baking Production Capacity (lbs/hr),Set-Back Idle Mode,Steam Injection Period Water Consumption (gal/min),Date Available on Market,Date Certified,Markets,CB Model Identifier
2408142,Southbend,Southbend,BES/17SC,BES/17SC,"BES/27SC, BES/17CCH, BES/27CCH, SLES/17SC, SLES/27SC, SLES/17CCH, SLES/27CCH, ES/17SC, ES/27SC, ES/17CCH,  ES/27CCH, KES/17SC, KES/27SC, KES/17CCH, KES/27CCH, BES/17TC, BES/27TC, SLES/17TC, SLES/27TC,ES/17TC, ES/27TC, KES/17TC, KES/27TC, KLES/17SC, KLES/27SC, KLES/17CCH, KLES/27CCH, KS/17SC, KS/27SC, KS/17CCH, KS/27CCH, PCE75S/S *, PCE15S/S *, PCE75S/T *, PCE15S/T*,*may be other characters for customer options",,Convection,Type II - Floor and roll-in units,Full-size,Electric,8.4,,,11.0,11.28,,,,1.34,,,,Boiler-less/Spritzer/Injector,,,,5.0,,,,,76.0,,91.8,,,,,,,,,,2015-08-19,2023-02-14,"United States, Canada",ES_1062537_BES/17SC_02152023034205_80152033
2408141,Southbend,Southbend,BGS/13SC,BGS/13SC,"BGS/23SC, BGS/13CCH, BGS/23CCH, KLGS/13SC, KLGS/23SC, KLGS/13CCH, KLGS/23CCH, SLGS/13SC, SLGS/23SC, SLGS/13CCH, SLGS/23CCH,GS/13SC, GS/23SC, GS/13CCH, GS/23CCH, BGS/13TC, BGS/23TC, KLGS/13TC, KLGS/23TC, SLGS/13TC, SLGS/23TC, GS/13TC, GS/23TC,",,Convection,Type II - Floor and roll-in units,Full-size,Gas,,40000.0,10389.0,,16.17,,,,,6798.0,0.41,,Boiler-less/Spritzer/Injector,,,,5.0,,,,,51.0,,78.2,,,,,,,,,,2015-08-19,2023-02-14,"United States, Canada",ES_1062537_BGS/13SC_02152023034205_80152033
2408139,Southbend,Southbend,GS/15SC,GS/15SC,"GS/25SC, GS/15CCH, GS/25CCH, GS/15TC, GS/25TC,GS/25SC, GS/15CCH, GS/25CCH, GS/15TC, GS/25TC,",,Convection,Type II - Floor and roll-in units,Full-size,Gas,,90000.0,8858.0,,6.03,,,,,8983.0,0.44,,Boiler-less/Spritzer/Injector,,,,5.0,,,,,49.0,,94.0,,,,,,,,,,2014-05-05,2023-02-14,"United States, Canada",ES_1062537_GS/15SC_02152023034205_80152033
2408140,Southbend,Southbend,KLGS/17SC,KLGS/17SC,"KLGS/27SC, KLGS/17CCH, KLGS/27CCH, GS/17SC, GS/27SC, GS/17CCH, GS/27CCH, SLGS/17SC, SLGS/27SC, SLGS/17CCH, SLGS/27CCH,BGS/17SC, BGS/27SC, BGS/17CCH, BGS/27CCH, PCR-1G, PCR-2G, KLGS/17TC, KLGS/27TC, GS/17TC, GS/27TC, SLGS/17TC, SLGS/27TC, BGS/17TC, BGS/27TC, PCG50S/S *, PCG100S/S *, PCG50S/T *, PCG100S/T*,*may be other characters for customer options",,Convection,Type II - Floor and roll-in units,Full-size,Gas,,53000.0,10317.0,,11.73,,,,,8930.0,0.42,,Boiler-less/Spritzer/Injector,,,,5.0,,,,,51.0,,86.9,,,,,,,,,,2015-08-19,2023-02-14,"United States, Canada",ES_1062537_KLGS/17SC_02152023034205_80152033
3998212,UNOX S.p.A.,Unox Spa,XAVC-0511-EQxM,XAVC-0511-EQxM,,,Convection,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,7.8,,,1.0,4.45,,,,0.84,,,,Boiler-less/Spritzer/Injector,5.0,,5.0,,,,,,74.0,,45.0,,,,,,,,,,2025-02-28,2025-02-14,"United States, Canada",ES_1134474_XAVC-0511-EQxM_021820252117954_4815636
3998213,UNOX S.p.A.,Unox Spa,XAVC-06FS-EQxM,XAVC-06FS-EQxM,,,Convection,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,19.1,,,1.0,2.3,,,,1.39,,,,Boiler-less/Spritzer/Injector,6.0,,,6.0,,,,,78.0,,110.0,,,,,,,,,,2025-02-28,2025-02-12,"United States, Canada",ES_1134474_XAVC-06FS-EQxM_021820252118668_3767338
3555220,UNOX S.p.A.,Unox S.P.A.,XA*A-0611-EX*S-***,XA*A-0611-EX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,12.5,,,1.0,2.6,,1.0,2.8,0.8,,,,Boiler-less/Spritzer/Injector,6.0,,6.0,,0.99,,,,78.0,64.0,54.0,114.0,,,0.21,0.21,,,,,2024-07-01,2024-07-22,"United States, Canada",ES_1134474_XA*A-0611-EX*S-***_072220242056295_3695095
3555219,UNOX S.p.A.,Unox S.P.A.,XA*A-0611-GX*S-***,XA*A-0611-GX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Gas,,51180.0,3944.0,1.0,8.0,2636.0,,3.8,,2484.0,0.43,3951.0,Boiler-less/Spritzer/Injector,6.0,,6.0,,,3911.0,0.41,5310.0,58.0,43.0,58.0,108.0,0.11,,0.42,0.11,,,,,2024-07-01,2024-07-22,"United States, Canada",ES_1134474_XA*A-0611-GX*S-***_072220242048233_3520249
3555221,UNOX S.p.A.,Unox S.P.A.,XA*A-0611-NX*S-***,XA*A-0611-NX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Gas,,51180.0,3925.0,1.0,8.1,2677.0,,3.3,,2470.0,0.43,3937.0,Boiler-less/Spritzer/Injector,6.0,,6.0,,,3870.0,0.44,5371.0,57.0,44.0,56.0,108.0,0.15,,0.41,0.11,,,,,2024-07-01,2024-07-22,"United States, Canada",ES_1134474_XA*A-0611-NX*S-***_072220242055269_7924436
3555222,UNOX S.p.A.,Unox S.P.A.,XA*A-06FS-EX*S-***,XA*A-06FS-EX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,25.0,,,1.0,10.7,,1.0,3.1,0.93,,,,Boiler-less/Spritzer/Injector,6.0,,12.0,6.0,1.47,,,,80.0,68.0,102.0,175.0,,,0.24,0.2,,,,,2024-07-01,2024-07-22,"United States, Canada",ES_1134474_XA*A-06FS-EX*S-***_072220242049263_1852115
3555223,UNOX S.p.A.,Unox S.P.A.,XA*A-06FS-GX*S-***,XA*A-06FS-GX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Gas,,92128.0,6947.0,1.0,10.4,5137.0,,5.5,,2999.0,1.49,8083.0,Boiler-less/Spritzer/Injector,6.0,,12.0,6.0,,6940.0,0.44,8441.0,58.0,46.0,103.0,223.0,0.01,,0.45,0.05,,,,,2024-07-01,2024-07-22,"United States, Canada",ES_1134474_XA*A-06FS-GX*S-***_072220241904826_1881150
3555225,UNOX S.p.A.,Unox S.P.A.,XA*A-06FS-NX*S-***,XA*A-06FS-NX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Gas,,92124.0,6933.0,1.0,10.1,5176.0,,5.6,,2966.0,1.53,8181.0,Boiler-less/Spritzer/Injector,6.0,,12.0,6.0,,6979.0,0.45,8514.0,58.0,46.0,105.0,220.0,0.01,,0.45,0.05,,,,,2024-07-01,2024-07-22,"United States, Canada",ES_1134474_XA*A-06FS-NX*S-***_072220242047363_9330494
3555224,UNOX S.p.A.,Unox S.P.A.,XA*A-1011-EX*S-***,XA*A-1011-EX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,21.2,,,1.0,7.2,,1.0,2.6,1.07,,,,Boiler-less/Spritzer/Injector,10.0,,10.0,,1.44,,,,78.0,64.0,89.0,191.0,,,0.22,0.25,,,,,2024-07-01,2024-07-22,"United States, Canada",ES_1134474_XA*A-1011-EX*S-***_072220242100394_6178348
3555226,UNOX S.p.A.,Unox S.P.A.,XA*A-1011-GX*S-***,XA*A-1011-GX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Gas,,85300.0,5200.0,1.0,8.2,3695.0,,2.9,,2928.0,0.69,5282.0,Boiler-less/Spritzer/Injector,10.0,,10.0,,,5203.0,0.63,7353.0,62.0,49.0,90.0,185.0,,,0.35,0.16,,,,,2024-07-01,2024-07-22,"United States, Canada",ES_1134474_XA*A-1011-GX*S-***_072220242058510_9685831
3555227,UNOX S.p.A.,Unox S.P.A.,XA*A-1011-NX*S-***,XA*A-1011-NX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Gas,,85300.0,5203.0,1.0,8.1,3708.0,,2.9,,2940.0,0.69,5294.0,Boiler-less/Spritzer/Injector,10.0,,10.0,,,5261.0,0.63,7411.0,62.0,49.0,92.0,188.0,,,0.34,0.16,,,,,2024-07-01,2024-07-22,"United States, Canada",ES_1134474_XA*A-1011-NX*S-***_072220242049832_4127332
3555228,UNOX S.p.A.,Unox S.P.A.,XA*A-10FS-EX*S-***,XA*A-10FS-EX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,38.8,,,2.0,11.6,,1.0,3.1,1.34,,,,Boiler-less/Spritzer/Injector,10.0,,20.0,10.0,2.08,,,,82.0,60.0,166.0,320.0,,,0.34,0.2,,,,,2024-07-01,2024-07-22,"United States, Canada",ES_1134474_XA*A-10FS-EX*S-***_072220242059338_4395240
3555229,UNOX S.p.A.,Unox S.P.A.,XA*A-10FS-GX*S-***,XA*A-10FS-GX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Gas,,136480.0,8682.0,1.0,4.1,7326.0,,4.7,,3545.0,0.84,6411.0,Boiler-less/Spritzer/Injector,10.0,,20.0,10.0,,8751.0,0.74,11276.0,60.0,48.0,175.0,280.0,0.03,,0.36,0.16,,,,,2024-07-01,2024-07-22,"United States, Canada",ES_1134474_XA*A-10FS-GX*S-***_072220242047913_9589811
3555230,UNOX S.p.A.,Unox S.P.A.,XA*A-10FS-NX*S-***,XA*A-10FS-NX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Gas,,136480.0,8703.0,1.0,4.0,7340.0,,5.0,,3579.0,0.85,6479.0,Boiler-less/Spritzer/Injector,10.0,,20.0,10.0,,8807.0,0.77,11434.0,60.0,48.0,174.0,282.0,0.02,,0.35,0.16,,,,,2024-07-01,2024-07-22,"United States, Canada",ES_1134474_XA*A-10FS-NX*S-***_072220242046757_5072740
2406720,UNOX S.p.A.,Unox S.P.A.,XACC-0513-EP*M-***,XACC-0513-EP*M-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,5.8,,,1.0,3.52,,1.0,2.02,0.68,,,,Boiler-less/Spritzer/Injector,5.0,,5.0,,1.12,,,,78.0,67.0,45.9,60.8,0.0,0.0,0.34,0.08,,,,,2022-12-30,2023-11-30,"United States, Canada",ES_1134474_XACC-0513-EP*-*_09032019191340_8020893
2406681,UNOX S.p.A.,Unox S.P.A.,XAF*-03FS-E***-***,XAF*-03FS-E***-***,,,Convection,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,3.8,,,1.0,6.43,,,,0.85,,,,Boiler-less/Spritzer/Injector,3.0,,,3.0,,,,,82.0,,47.0,,0.0,0.0,,,,,,,2023-01-01,2023-11-30,"United States, Canada",ES_1134474_XAFT-03FS-E***_01312018192003_6403539
2406721,UNOX S.p.A.,Unox S.P.A.,XAF*-03HS-E***-***,XAF*-03HS-E***-***,,,Convection,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,3.3,,,1.0,5.35,,,,0.76,,,,Boiler-less/Spritzer/Injector,3.0,,3.0,,,,,,82.0,,29.6,,0.0,0.0,,,,,,,2023-01-01,2023-11-30,"United States, Canada",ES_1134474_XAFT-03HS-E***_01312018195140_8300580
2406813,UNOX S.p.A.,Unox S.P.A.,XAF*-03HS-L***-***,XAF*-03HS-L***-***,,,Convection,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,1.44,,,1.0,15.8,,,,0.74,,,,Boiler/Steam Generator,3.0,,3.0,,,,,,73.0,,12.5,,0.0,0.0,,,,,,,2023-01-01,2023-11-30,"United States, Canada",ES_1134474_XAFT-03HS-L****_01312018195851_8731634
2406818,UNOX S.p.A.,Unox S.P.A.,XAF*-04FS-E***-***,XAF*-04FS-E***-***,,,Convection,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,7.6,,,1.0,3.57,,,,1.11,,,,Boiler-less/Spritzer/Injector,5.0,,,5.0,,,,,80.0,,80.9,,0.0,0.0,,,,,,,2023-01-01,2023-11-30,"United States, Canada",ES_1134474_XAFT-04-FS-E***_01312018194545_7945680
2406820,UNOX S.p.A.,Unox S.P.A.,XAF*-04HS-E***-***,XAF*-04HS-E***-***,,,Convection,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,3.8,,,1.0,5.05,,,,0.79,,,,Boiler-less/Spritzer/Injector,4.0,,4.0,,,,,,74.0,,33.3,,0.0,0.0,,,,,,,2023-01-01,2023-11-30,"United States, Canada",ES_1134474_XAFT-04HS-E***_01312018201102_9462864
2406789,UNOX S.p.A.,Unox S.P.A.,XAVC-0511-EP*M-***,XAVC-0511-EP*M-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,5.9,,,1.0,6.0,,1.0,5.33,0.74,,,,Boiler-less/Spritzer/Injector,5.0,,5.0,,1.02,,,,78.0,65.0,45.3,89.7,0.0,0.0,0.36,0.09,,,,,2023-01-02,2023-11-30,"United States, Canada",ES_1134474_XAVC-0511-EP*M_011320230947780_5562986
2406790,UNOX S.p.A.,Unox S.P.A.,XAVC-06FS-EP*M-***,XAVC-06FS-EP*M-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,14.3,,,1.0,4.11,,1.0,1.86,1.13,,,,Boiler-less/Spritzer/Injector,12.0,,12.0,6.0,1.33,,,,79.0,65.0,116.6,179.1,0.0,0.0,0.31,0.04,,,,,2022-12-30,2023-11-30,"United States, Canada",ES_1134474_XAVC-06FS-EPR_11062015185237_5957457
2406791,UNOX S.p.A.,Unox S.P.A.,XAVC-06FS-GP*M-***,XAVC-06FS-GP*M-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Gas,,92124.0,6195.0,1.0,3.42,5050.0,1.0,3.4,,2838.0,0.68,5158.0,Boiler-less/Spritzer/Injector,12.0,,12.0,6.0,,5624.0,0.63,7773.0,59.0,50.0,114.3,211.3,0.0,0.0,0.4,0.09,,,,,2023-01-01,2023-11-30,"United States, Canada",ES_1134474_XAVC-06FS-GP*M_011320230950377_9426653
2406794,UNOX S.p.A.,Unox S.P.A.,XAVC-1011-EP*M-***,XAVC-1011-EP*M-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,15.7,,,1.0,4.1,,1.0,2.0,1.16,,,,Boiler-less/Spritzer/Injector,10.0,,10.0,,1.45,,,,78.0,69.0,93.1,167.5,0.0,0.0,0.28,0.05,,,,,2022-12-30,2023-11-30,"United States, Canada",ES_1134474_XAVC-1011-EP*M_011320231008455_1584301
2406793,UNOX S.p.A.,Unox S.P.A.,XAVC-1011-GP*-*,XAVC-1011-GP*M-***,,,Convection,"Type I - Table, countertop, and stand mounted units",Half-size,Gas,,81891.0,3014.0,,3.72,2672.0,,,,2825.0,0.8,5559.0,Boiler-less/Spritzer/Injector,,,,,,,3190.0,5758.0,,,,145.0,,,,,,,,,2017-04-28,2024-02-12,"United States, Canada",ES_1134474_XAVC-1011-GP*-*_04292017191011_3011869
2406792,UNOX S.p.A.,Unox S.P.A.,XAVC-10FS-EP*M-***,XAVC-10FS-EP*M-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,21.3,,,2.0,4.42,,1.0,2.1,1.57,,,,Boiler-less/Spritzer/Injector,20.0,,20.0,10.0,1.65,,,,83.0,63.0,191.7,287.4,0.0,0.0,0.41,0.06,,,,,2023-01-01,2023-11-30,"United States, Canada",ES_1134474_XAVC-10FS-EPR_11062015184347_5427687
2447101,UNOX S.p.A.,Unox S.P.A.,XAVC-10FS-GP*M-***,XAVC-10FS-GP*M-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Gas,,145010.0,10923.0,1.0,3.93,7906.0,1.0,4.12,,3911.0,1.05,7494.0,Boiler-less/Spritzer/Injector,20.0,,20.0,10.0,,7917.0,0.9,10987.0,59.0,49.0,180.0,323.0,0.0,0.0,0.3,0.06,,,,,2023-01-02,2023-01-11,"United States, Canada",ES_1134474_XAVC-10FS-GP*M_032320231543418_9432207
3414145,UNOX S.p.A.,Unox S.P.A.,XAVC-10FS-GPa-xx,XAVC-10FS-GP*M-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Gas,,119424.0,7975.0,,6.67,3964.0,,2.69,,4051.0,1.09,7770.0,Boiler-less/Spritzer/Injector,20.0,,,10.0,,,,,,49.0,188.6,260.0,,,,,,,,,2015-09-25,2024-02-12,"United States, Canada",ES_1134474_XAVC-10FS-GPa-xx_03312016190838_1318844
2581047,UNOX S.p.A.,Unox S.P.A.,XAVL-2021-DP*S,XAVL-2021-DP*S-***,,,Combination,Type II - Floor and roll-in units,Full-size,Electric,71.0,,,2.0,2.4,,3.0,3.8,2.06,,,,Boiler-less/Spritzer/Injector,40.0,,,40.0,2.95,,,,83.0,63.0,340.0,719.0,0.0,0.0,0.33,0.03,,,,,2023-07-20,2023-06-27,"United States, Canada",ES_1134474_XAVL-2021-DP*S_071820231738674_9708210
2406795,UNOX S.p.A.,Unox S.P.A.,XAVL-2021-GP*S,XAVL-2021-GP*S-***,,,Combination,Type II - Floor and roll-in units,Full-size,Gas,,307093.0,15502.0,1.0,4.87,18960.0,1.0,5.88,,6439.0,1.69,12206.0,Boiler-less/Spritzer/Injector,40.0,,,20.0,,9023.0,1.61,14515.0,61.0,41.0,324.1,584.7,0.0,0.0,0.47,0.03,,,,,2023-01-01,2023-01-11,"United States, Canada",ES_1134474_XAVL-2021-GP*S-**_06292020145235_2355282
2406796,UNOX S.p.A.,Unox S.P.A.,XAVL-2021-NP*S,XAVL-2021-NP*S-***,,,Combination,Type II - Floor and roll-in units,Full-size,Gas,,307093.0,14190.0,1.0,4.6,18006.0,1.0,5.68,,5803.0,1.84,12081.0,Boiler-less/Spritzer/Injector,40.0,,,20.0,,8546.0,1.7,14347.0,60.0,43.0,332.7,603.0,0.0,0.0,0.44,0.03,,,,,2023-01-02,2023-01-11,"United States, Canada",ES_1134474_XAVL-2021-NP*S-**_06292020150449_3089929
3555231,UNOX S.p.A.,Unox S.P.A.,XE*A-0611-EX*S-LP,XE*A-0611-EX*S-LP,,,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,10.1,,,1.0,9.3,,1.0,2.2,0.75,,,,Boiler-less/Spritzer/Injector,6.0,,6.0,,1.12,,,,78.0,60.0,54.0,125.0,,,0.28,0.31,,,,,2024-07-01,2024-07-22,"United States, Canada",ES_1134474_XE*A-0611-EX*S-LP_072220242058155_1732182
2406797,UNOX S.p.A.,Unox S.P.A.,XECL-2013-YP*S-***,XECL-2013-YP*S-***,,,Combination,Type II - Floor and roll-in units,Half-size,Electric,38.5,,,2.0,2.9,,2.0,2.48,1.81,,,,Boiler-less/Spritzer/Injector,20.0,,20.0,,2.32,,,,78.0,58.0,179.6,387.5,0.0,0.0,0.25,0.03,,,,,2022-12-30,2023-11-30,"United States, Canada",ES_1134474_XECL-2013-YP*S_01132023101148_6732523
2581055,UNOX S.p.A.,Unox S.P.A.,XEDA-0611-EX*S,XEDA-0611-EX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,11.6,,,1.0,3.1,,1.0,2.7,0.81,,,,Boiler-less/Spritzer/Injector,6.0,,,6.0,1.08,,,,78.0,66.0,57.0,118.0,0.0,0.0,0.21,0.21,,,,,2023-07-20,2023-06-27,"United States, Canada",ES_1134474_XEDA-0611-EX*S_071820231740850_8547790
2581050,UNOX S.p.A.,Unox S.P.A.,XEDA-0611-GX*S,XEDA-0611-GX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Gas,,51182.0,1098.0,1.0,1.23,1980.0,,2.37,,2739.0,0.44,4240.0,Boiler-less/Spritzer/Injector,6.0,,,6.0,,4950.0,0.39,6281.0,58.0,47.0,55.0,117.0,0.0,0.0,0.36,0.2,,,,,2023-07-20,2023-06-27,"United States, Canada",ES_1134474_XEDA-0611-GX*S_071820231742964_4731057
2581053,UNOX S.p.A.,Unox S.P.A.,XEDA-0621-EX*S,XEDA-0621-EX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,23.1,,,1.0,2.05,,1.0,2.57,1.11,,,,Boiler-less/Spritzer/Injector,12.0,,,12.0,1.76,,,,78.0,61.0,102.0,201.0,0.0,0.0,0.32,0.23,,,,,2023-07-20,2023-06-27,"United States, Canada",ES_1134474_XEDA-0621-EX*S_071820231742418_5493414
2581054,UNOX S.p.A.,Unox S.P.A.,XEDA-0621-GX*S,XEDA-0621-GX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Gas,,92128.0,4221.0,1.0,4.6,4014.0,1.0,3.72,,3299.0,0.44,4800.0,Boiler-less/Spritzer/Injector,12.0,,,12.0,,5074.0,0.5,6780.0,57.0,49.0,108.0,172.0,0.02,0.0,0.32,0.09,,,,,2023-07-20,2023-06-27,"United States, Canada",ES_1134474_XEDA-0621-GX*S_071820231743865_9248510
2581056,UNOX S.p.A.,Unox S.P.A.,XEDA-1011-EX*S,XEDA-1011-EX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,19.6,,,1.0,2.57,,1.0,1.85,1.16,,,,Boiler-less/Spritzer/Injector,10.0,,,10.0,1.48,,,,78.0,62.0,93.0,202.0,0.0,0.0,0.34,0.24,,,,,2023-07-20,2023-06-27,"United States, Canada",ES_1134474_XEDA-1011-EX*S_071820231745463_2243519
2581059,UNOX S.p.A.,Unox S.P.A.,XEDA-1011-GX*S,XEDA-1011-GX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Gas,,85300.0,4341.0,,2.97,5460.0,,4.95,,3159.0,0.67,5445.0,Boiler-less/Spritzer/Injector,10.0,,,10.0,,6951.0,0.59,8964.0,61.0,52.0,95.0,179.0,0.0,0.0,0.31,0.28,,,,,2023-07-20,2023-06-27,"United States, Canada",ES_1134474_XEDA-1011-GX*S_071820231746828_5899272
2581060,UNOX S.p.A.,Unox S.P.A.,XEDA-1021-EX*S,XEDA-1021-EX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,35.8,,,1.0,2.23,,1.0,1.15,1.66,,,,Boiler-less/Spritzer/Injector,20.0,,,20.0,3.02,,,,81.0,66.0,170.0,320.0,0.0,0.0,0.3,0.08,,,,,2023-07-20,2023-06-27,"United States, Canada",ES_1134474_XEDA-1021-EX*S_071820231745472_9355318
2581068,UNOX S.p.A.,Unox S.P.A.,XEDA-1021-EX*S-SL,XEDA-1021-EX*S-SL,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,35.4,,,1.0,2.15,,1.0,3.17,1.44,,,,Boiler-less/Spritzer/Injector,20.0,,,20.0,2.98,,,,82.0,65.0,177.0,329.0,0.0,0.0,0.28,0.08,,,,,2023-07-20,2023-06-27,"United States, Canada",ES_1134474_XEDA-1021-EX*S-SL_07182023174604_5154226
2581064,UNOX S.p.A.,Unox S.P.A.,XEDA-1021-GX*S-***,XEDA-1021-GX*S-***,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Gas,,136486.0,7846.0,,3.72,8180.0,,4.83,,4480.0,0.8,7210.0,Boiler-less/Spritzer/Injector,20.0,,,20.0,,8973.0,0.74,11498.0,58.0,48.0,179.0,290.0,0.03,0.0,0.36,0.22,,,,,2023-07-20,2023-06-27,"United States, Canada",ES_1134474_XEDA-1021-GX*S_071820231747512_9950377
2406798,UNOX S.p.A.,Unox S.P.A.,XEF*-03EU-****-***,XEF*-03EU-****-***,,,Convection,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,3.5,,,1.0,7.85,,,,0.8,,,,Boiler-less/Spritzer/Injector,3.0,,,3.0,,,,,86.0,,49.5,,0.0,0.0,,,,,,,2023-01-01,2023-11-30,"United States, Canada",ES_1134474_XEFT-03EU-****-*_10202017150247_1767381
2406799,UNOX S.p.A.,Unox S.P.A.,XEF*-03HS-E****-***,XEF*-03HS-E****-***,,,Convection,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,3.0,,,,5.33,,,,0.62,,,,Boiler-less/Spritzer/Injector,3.0,,3.0,,,,,,78.0,,29.9,,0.0,0.0,,,,,,,2023-01-01,2023-11-30,"United States, Canada",ES_1134474_XEFT-03HS-****-*_10202017145115_1075232
2406800,UNOX S.p.A.,Unox S.P.A.,XEF*-04EU-E***-***,XEF*-04EU-E***-***,,,Convection,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,6.9,,,1.0,4.22,,,,1.04,,,,Boiler-less/Spritzer/Injector,5.0,,,5.0,,,,,79.0,,75.6,,0.0,0.0,,,,,,,2023-01-01,2023-11-30,"United States, Canada",ES_1134474_XEFT-04EU-****-*_10202017171655_9815823
2406719,UNOX S.p.A.,Unox S.P.A.,XEF*-04HS-E***-***,XEF*-04HS-E***-***,,,Convection,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,3.5,,,1.0,5.58,,,,0.68,,,,Boiler-less/Spritzer/Injector,4.0,,4.0,,,,,,80.0,,38.1,,0.0,0.0,,,,,,,2023-01-01,2023-11-30,"United States, Canada",ES_1134474_XEFT-04HS-****-*_10202017151848_2728903
2406801,UNOX S.p.A.,Unox S.P.A.,XEF*-06EU-E***-***,XEF*-06EU-E***-***,,,Convection,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,10.3,,,1.0,3.27,,,,1.26,,,,Boiler-less/Spritzer/Injector,6.0,,,6.0,,,,,80.0,,106.1,,0.0,0.0,,,,,,,2023-01-01,2023-11-30,"United States, Canada",ES_1134474_XEFT-06EU-****-*_10202017160707_5627194
2406802,UNOX S.p.A.,Unox S.P.A.,XEF*-06FS-E***-***,XEF*-06FS-E***-***,,,Convection,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,10.3,,,1.0,3.13,,,,1.31,,,,Boiler-less/Spritzer/Injector,6.0,,,6.0,,,,,80.0,,111.8,,0.0,0.0,,,,,,,2023-01-01,2023-11-30,"United States, Canada",ES_1134474_XEFT-06FS-E***_01312018194052_7652888
